車,選手名,投票締切,発走予定,ハンデ,試走T,偏差,出走表_連率,URL,前1走,前2走,前3走,前4走,前5走,前6走,前7走,前8走,前9走,前10走,good5前1走,good5前2走,good5前3走,good5前4走,good5前5走,good5平順,good5近況,good52連率,wet5前1走,wet5前2走,wet5前3走,wet5前4走,wet5前5走,wet5平順,wet5近況,wet52連率,han5前1走,han5前2走,han5前3走,han5前4走,han5前5走,han5平順,han5近況,han52連率,90出走,90優出,90優勝,90平均ST,90近10_着外,90近10_2連,90近10_3連,90良10平試,90良10平競,90良10最競,180良2連,180良連対,180良出走,180湿2連,180湿連対,180湿出走,今年優出,今年優勝,通算優勝,通算1着,通算2着,通算3着,通算単率,通算2連,通算3連
1,白次　義孝,"投票締切
15:54",15:56,0,-,099,"2連率
50.0
3連率
90.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_11,04/03伊 4着11R 3.458 3.35 ST 0.10,04/02伊 2着9R 3.458 3.37 ST 0.19,03/25伊 1着8R 3.422 3.34 ST 0.28,03/24伊 3着7R 3.466 3.36 ST 0.16,03/23伊 3着3R 3.460 3.35 ST 0.18,03/17伊 1着7R 3.465 3.36 ST 0.16,03/16伊 1着1R 3.446 3.35 ST 0.20,03/15伊 3着10R 3.460 3.38 ST 0.19,03/11伊 3着4R 3.466 3.35 ST 0.13,03/10伊 1着1R 3.434 3.36 ST 0.13,04/03伊 4着11R 3.458 3.35 ST 0.10,03/25伊 1着8R 3.422 3.34 ST 0.28,03/24伊 3着7R 3.466 3.36 ST 0.16,03/23伊 3着3R 3.460 3.35 ST 0.18,03/17伊 1着7R 3.465 3.36 ST 0.16,2.4,-,40%,02/25川 5着9R 3.952 3.85 ST 0.22,02/10飯 6着2R 3.830 3.76 ST 0.21,-,-,-,5.5,-,-,03/10伊 1着1R 3.434 3.36 ST 0.13,-,-,-,-,1,-,100%,28,0,0,0.19,4/1 4/1,50.0%,90.0%,3.36,3.459,3.422 (伊),50.0%,19/38,38,0.0%,0/6,6,0,0,9,467,340,335,12.6%,21.9%,30.9%
2,岩沼　靖郎,"投票締切
15:54",15:56,10,-,088,"2連率
40.0
3連率
70.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_11,04/03伊 4着9R 3.474 3.37 ST 0.10,04/02伊 3着5R 3.465 3.42 ST 0.17,03/17伊 2着4R 3.497 3.38 ST 0.17,03/16伊 5着2R 3.478 3.37 ST 0.14,03/15伊 4着5R 3.473 3.37 ST 0.21,03/11伊 ③着12R 3.413 3.37 ST 0.08,03/10伊 1着9R 3.410 3.35 ST 0.07,03/09伊 2着3R 3.449 3.35 ST 0.15,02/27伊 3着1R 3.442 3.35 ST 0.12,02/26伊 1着2R 3.410 3.34 ST 0.12,04/03伊 4着9R 3.474 3.37 ST 0.10,03/17伊 2着4R 3.497 3.38 ST 0.17,03/16伊 5着2R 3.478 3.37 ST 0.14,03/15伊 4着5R 3.473 3.37 ST 0.21,03/11伊 ③着12R 3.413 3.37 ST 0.08,3.6,-,20%,02/25伊 6着5R 3.704 3.62 ST 0.14,02/11山 3着1R 3.684 3.62 ST 0.13,02/10山 4着5R 3.700 3.65 ST 0.10,02/07山 5着2R 3.700 3.68 ST 0.16,-,4.5,-,-,-,-,-,-,-,-,-,-,32,1,0,0.14,2/2 3/3,40.0%,70.0%,3.36,3.448,3.410 (伊),31.7%,13/41,41,36.4%,4/11,11,1,0,8,537,465,432,15.0%,27.9%,40.0%
3,鈴木　健吾,"投票締切
15:54",15:56,10,-,092,"2連率
40.0
3連率
70.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_11,04/03伊 3着12R 3.453 3.37 ST 0.12,04/02伊 1着7R 3.449 3.37 ST 0.10,03/31浜 1着10R 3.714 3.63 ST 0.08,03/30浜 5着12R 3.448 3.37 ST 0.10,03/29浜 2着2R 3.468 3.35 ST 0.21,03/26山 5着2R 3.471 3.40 ST 0.25,03/25山 3着2R 3.674 3.61 ST 0.16,03/24山 6着9R 3.474 3.38 ST 0.16,03/23山 3着9R 3.436 3.36 ST 0.26,03/14浜 1着5R 3.419 3.35 ST 0.03,04/03伊 3着12R 3.453 3.37 ST 0.12,03/30浜 5着12R 3.448 3.37 ST 0.10,03/29浜 2着2R 3.468 3.35 ST 0.21,03/26山 5着2R 3.471 3.40 ST 0.25,03/24山 6着9R 3.474 3.38 ST 0.16,4.2,-,20%,03/31浜 1着10R 3.714 3.63 ST 0.08,03/25山 3着2R 3.674 3.61 ST 0.16,-,-,-,2,-,50%,-,-,-,-,-,-,-,-,24,0,0,0.16,3/1 3/3,40.0%,70.0%,3.36,3.452,3.419 (浜),35.0%,14/40,40,50.0%,2/4,4,0,0,10,357,307,303,14.1%,26.3%,38.3%
4,押田　和也,"投票締切
15:54",15:56,20,-,085,"2連率
10.0
3連率
30.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_11,04/03伊 3着10R 3.444 3.35 ST 0.09,04/02伊 3着3R 3.476 3.39 ST 0.17,03/31浜 5着8R 3.779 3.67 ST 0.36,03/30浜 1着6R 3.427 3.37 ST 0.16,03/29浜 5着10R 3.457 3.39 ST 0.23,03/29浜 5着4R 3.473 3.37 ST 0.24,03/22浜 8着7R 3.469 3.37 ST 0.14,03/21浜 8着6R 3.498 3.43 ST 0.13,03/20浜 7着3R 3.473 3.38 ST 0.12,03/19浜 8着2R 3.473 3.42 ST 0.16,04/03伊 3着10R 3.444 3.35 ST 0.09,03/30浜 1着6R 3.427 3.37 ST 0.16,03/29浜 5着10R 3.457 3.39 ST 0.23,03/29浜 5着4R 3.473 3.37 ST 0.24,03/22浜 8着7R 3.469 3.37 ST 0.14,4.4,-,20%,03/31浜 5着8R 3.779 3.67 ST 0.36,03/03飯 2着6R 3.613 3.56 ST 0.08,03/03飯 1着1R 3.626 3.61 ST 0.14,03/02飯 5着8R 3.723 3.69 ST 0.13,02/11川 5着1R 3.732 3.63 ST 0.22,3.6,-,40%,04/02伊 3着3R 3.476 3.39 ST 0.17,03/19浜 8着2R 3.473 3.42 ST 0.16,-,-,-,5.5,-,-,43,0,0,0.17,1/0 2/7,10.0%,30.0%,3.37,3.455,3.427 (浜),32.1%,18/56,56,23.1%,3/13,13,0,0,2,342,343,327,12.1%,24.2%,35.8%
5,鈴木　聡太,"投票締切
15:54",15:56,20,-,086,"2連率
33.3
3連率
55.6",https://autorace.jp/race_info/Program/isesaki/2026-04-04_11,04/03伊 3着11R 3.423 3.35 ST 0.09,04/02伊 1着4R 3.432 3.35 ST 0.15,03/25伊 8着11R 3.715 3.64 ST 0.16,03/24伊 3着12R 3.412 3.32 ST 0.12,03/23伊 1着12R 3.406 3.31 ST 0.09,03/17伊 不成立11R - 3.35 ST 0.13,03/16伊 4着12R 3.409 3.32 ST 0.15,03/15伊 2着10R 3.419 3.35 ST 0.23,03/08川 6着9R 3.434 3.33 ST 0.11,03/07川 8着11R 3.418 3.33 ST 0.10,04/03伊 3着11R 3.423 3.35 ST 0.09,03/24伊 3着12R 3.412 3.32 ST 0.12,03/23伊 1着12R 3.406 3.31 ST 0.09,03/17伊 不成立11R - 3.35 ST 0.13,03/16伊 4着12R 3.409 3.32 ST 0.15,2.8,-,25%,03/25伊 8着11R 3.715 3.64 ST 0.16,03/04川 2着1R 3.611 3.62 ST 0.15,02/10飯 7着7R 3.767 3.66 ST 0.18,-,-,5.7,-,33.3%,-,-,-,-,-,-,-,-,37,0,0,0.13,2/1 2/4,33.3%,55.6%,3.33,3.416,3.400 (浜),26.1%,12/46,46,40.0%,4/10,10,0,0,9,373,328,350,14.8%,27.8%,41.6%
6,吉原　恭佑,"投票締切
15:54",15:56,30,-,074,"2連率
30.0
3連率
50.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_11,04/03伊 3着9R 3.446 3.35 ST 0.12,04/02伊 2着2R 3.441 3.36 ST 0.14,03/22浜 6着2R 3.441 3.35 ST 0.04,03/21浜 7着3R 3.457 3.35 ST 0.03,03/20浜 3着2R 3.424 3.36 ST 0.03,03/19浜 反妨5R - 3.37 ST 0.07,03/18浜 4着1R 3.434 3.36 ST 0.03,03/11伊 1着11R 3.406 3.33 ST 0.11,03/10伊 4着10R 3.409 3.32 ST 0.12,03/09伊 1着8R 3.429 3.35 ST 0.09,04/03伊 3着9R 3.446 3.35 ST 0.12,03/22浜 6着2R 3.441 3.35 ST 0.04,03/21浜 7着3R 3.457 3.35 ST 0.03,03/20浜 3着2R 3.424 3.36 ST 0.03,03/19浜 反妨5R - 3.37 ST 0.07,4.8,-,-,03/03飯 ⑤着8R 3.603 3.49 ST 0.10,03/02飯 1着8R 3.662 3.60 ST 0.11,03/02飯 1着3R 3.666 3.59 ST 0.14,02/10山 2着10R 3.614 3.57 ST 0.07,02/07山 1着8R 3.619 3.58 ST 0.16,2,-,80%,04/02伊 2着2R 3.441 3.36 ST 0.14,-,-,-,-,2,-,100%,39,2,0,0.11,2/1 2/4,30.0%,50.0%,3.35,3.424,3.386 (飯),33.9%,19/56,56,72.7%,8/11,11,2,0,7,314,310,281,17.8%,35.3%,51.2%
7,三浦　康平,"投票締切
15:54",15:56,30,-,097,"2連率
20.0
3連率
40.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_11,04/03伊 4着12R 3.435 3.35 ST 0.12,04/02伊 1着1R 3.481 3.49 ST 0.13,03/22浜 5着1R 3.450 3.34 ST 0.06,03/21浜 6着3R 3.437 3.29 ST 0.02,03/20浜 3着1R 3.431 3.36 ST 0.10,03/19浜 6着6R 3.460 3.35 ST 0.09,03/18浜 8着2R 3.453 3.35 ST 0.05,03/11伊 妨故11R - 3.31 ST 0.06,03/10伊 3着11R 3.404 3.32 ST 0.20,03/09伊 1着10R 3.408 3.32 ST 0.17,04/03伊 4着12R 3.435 3.35 ST 0.12,03/22浜 5着1R 3.450 3.34 ST 0.06,03/21浜 6着3R 3.437 3.29 ST 0.02,03/20浜 3着1R 3.431 3.36 ST 0.10,03/19浜 6着6R 3.460 3.35 ST 0.09,4.8,-,-,-,-,-,-,-,-,-,-,04/02伊 1着1R 3.481 3.49 ST 0.13,-,-,-,-,1,-,100%,30,1,1,0.11,2/0 2/5,20.0%,40.0%,3.33,3.427,3.373 (浜),32.7%,17/52,52,0.0%,0/1,1,1,1,14,426,398,404,14.9%,28.9%,43.0%
8,浅倉　樹良,"投票締切
15:54",15:56,30,-,102,"2連率
20.0
3連率
60.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_11,04/03伊 4着10R 3.436 3.31 ST 0.06,04/02伊 3着7R 3.459 3.37 ST 0.24,03/22浜 6着11R 3.397 3.29 ST 0.05,03/21浜 3着12R 3.384 3.29 ST 0.16,03/20浜 3着12R 3.406 3.35 ST 0.16,03/19浜 2着1R 3.415 3.35 ST 0.19,03/18浜 1着11R 3.389 3.30 ST 0.18,03/11伊 3着11R 3.412 3.29 ST 0.14,03/10伊 4着9R 3.408 3.29 ST 0.18,03/09伊 4着9R 3.433 3.31 ST 0.13,04/03伊 4着10R 3.436 3.31 ST 0.06,03/22浜 6着11R 3.397 3.29 ST 0.05,03/21浜 3着12R 3.384 3.29 ST 0.16,03/20浜 3着12R 3.406 3.35 ST 0.16,03/11伊 3着11R 3.412 3.29 ST 0.14,3.8,-,-,02/11川 4着5R 3.637 3.57 ST 0.19,-,-,-,-,4,-,-,03/19浜 2着1R 3.415 3.35 ST 0.19,03/18浜 1着11R 3.389 3.30 ST 0.18,-,-,-,1.5,-,100%,32,2,2,0.15,1/1 4/4,20.0%,60.0%,3.31,3.412,3.384 (浜),42.1%,24/57,57,66.7%,4/6,6,2,2,4,80,52,58,25.7%,42.4%,61.1%
