車,選手名,投票締切,発走予定,ハンデ,試走T,偏差,出走表_連率,URL,前1走,前2走,前3走,前4走,前5走,前6走,前7走,前8走,前9走,前10走,good5前1走,good5前2走,good5前3走,good5前4走,good5前5走,good5平順,good5近況,good52連率,wet5前1走,wet5前2走,wet5前3走,wet5前4走,wet5前5走,wet5平順,wet5近況,wet52連率,han5前1走,han5前2走,han5前3走,han5前4走,han5前5走,han5平順,han5近況,han52連率,90出走,90優出,90優勝,90平均ST,90近10_着外,90近10_2連,90近10_3連,90良10平試,90良10平競,90良10最競,180良2連,180良連対,180良出走,180湿2連,180湿連対,180湿出走,今年優出,今年優勝,通算優勝,通算1着,通算2着,通算3着,通算単率,通算2連,通算3連
1,浜田　樹来,"投票締切
12:13",12:15,0,-,099,"2連率
20.0
3連率
20.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_4,04/03伊 7着8R 3.555 3.44 ST 0.15,04/02伊 6着4R 3.558 3.51 ST 0.20,03/25伊 2着4R 3.494 3.40 ST 0.15,03/24伊 2着5R 3.506 3.44 ST 0.09,03/23伊 4着8R 3.519 3.43 ST 0.13,03/17伊 6着1R 3.535 3.40 ST 0.19,03/16伊 7着7R 3.561 3.43 ST 0.15,03/15伊 8着11R F 3.574 3.46 ST 0.22,03/11伊 6着4R 3.523 3.41 ST 0.20,03/10伊 6着8R 3.516 3.40 ST 0.11,04/03伊 7着8R 3.555 3.44 ST 0.15,03/25伊 2着4R 3.494 3.40 ST 0.15,03/24伊 2着5R 3.506 3.44 ST 0.09,03/23伊 4着8R 3.519 3.43 ST 0.13,03/17伊 6着1R 3.535 3.40 ST 0.19,4.2,-,40%,02/25伊 7着4R 3.794 3.68 ST 0.06,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,28,0,0,0.13,0/2 0/8,20.0%,20.0%,3.43,3.529,3.494 (伊),14.3%,6/42,42,0.0%,0/6,6,0,0,0,2,4,5,1.5%,4.5%,8.3%
2,渡辺　京二,"投票締切
12:13",12:15,20,-,075,"2連率
20.0
3連率
30.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_4,04/03伊 2着5R 3.502 3.44 ST 0.22,04/02伊 6着11R 3.503 3.46 ST 0.23,03/25伊 4着2R 3.502 3.40 ST 0.10,03/24伊 4着5R 3.497 3.43 ST 0.06,03/23伊 5着3R 3.478 3.41 ST 0.22,03/17伊 7着1R 3.519 3.41 ST 0.10,03/16伊 4着5R 3.511 3.43 ST 0.11,03/15伊 5着12R 3.481 3.44 ST 0.17,03/11伊 1着3R 3.489 3.42 ST 0.11,03/10伊 3着5R 3.484 3.43 ST 0.11,04/03伊 2着5R 3.502 3.44 ST 0.22,03/25伊 4着2R 3.502 3.40 ST 0.10,03/24伊 4着5R 3.497 3.43 ST 0.06,03/23伊 5着3R 3.478 3.41 ST 0.22,03/17伊 7着1R 3.519 3.41 ST 0.10,4.4,-,20%,02/25伊 6着1R 3.781 3.71 ST 0.26,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,30,0,0,0.17,1/1 1/7,20.0%,30.0%,3.42,3.495,3.478 (伊),20.5%,9/44,44,0.0%,0/6,6,0,0,3,620,590,536,11.8%,23.0%,33.3%
3,小林　　晃,"投票締切
12:13",12:15,30,-,066,"2連率
50.0
3連率
70.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_4,04/03伊 3着3R 3.500 3.43 ST 0.22,04/02伊 6着1R 3.621 3.62 ST 0.35,03/25伊 5着1R 3.473 3.41 ST 0.23,03/24伊 1着2R 3.470 3.42 ST 0.22,03/23伊 5着2R 3.470 3.40 ST 0.36,03/17伊 3着8R 3.486 3.42 ST 0.18,03/16伊 2着3R 3.484 3.44 ST 0.26,03/15伊 2着12R 3.457 3.41 ST 0.21,03/11伊 2着6R 3.479 3.42 ST 0.31,03/10伊 1着3R 3.462 3.40 ST 0.19,04/03伊 3着3R 3.500 3.43 ST 0.22,03/25伊 5着1R 3.473 3.41 ST 0.23,03/24伊 1着2R 3.470 3.42 ST 0.22,03/23伊 5着2R 3.470 3.40 ST 0.36,03/17伊 3着8R 3.486 3.42 ST 0.18,3.4,-,20%,02/25伊 5着1R 3.762 3.72 ST 0.25,-,-,-,-,5,-,-,04/02伊 6着1R 3.621 3.62 ST 0.35,03/10伊 1着3R 3.462 3.40 ST 0.19,-,-,-,3.5,-,50%,29,0,0,0.23,2/3 2/3,50.0%,70.0%,3.41,3.476,3.457 (伊),34.3%,12/35,35,0.0%,0/5,5,0,0,3,431,381,299,15.1%,28.5%,38.9%
4,深沢　　悟,"投票締切
12:13",12:15,30,-,080,"2連率
30.0
3連率
50.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_4,04/03伊 4着4R 3.514 3.43 ST 0.12,04/02伊 5着2R 3.497 3.48 ST 0.14,03/25伊 3着4R 3.463 3.40 ST 0.23,03/24伊 2着7R 3.460 3.40 ST 0.02,03/23伊 5着5R 3.475 3.40 ST 0.21,03/17伊 5着7R 3.487 3.38 ST 0.28,03/16伊 2着4R 3.497 3.40 ST 0.12,03/15伊 3着5R 3.484 3.41 ST 0.23,03/11伊 1着2R 3.457 3.39 ST 0.21,03/10伊 4着6R 3.460 3.40 ST 0.18,04/03伊 4着4R 3.514 3.43 ST 0.12,03/25伊 3着4R 3.463 3.40 ST 0.23,03/24伊 2着7R 3.460 3.40 ST 0.02,03/23伊 5着5R 3.475 3.40 ST 0.21,03/17伊 5着7R 3.487 3.38 ST 0.28,3.8,-,20%,02/25川 6着1R 3.930 3.82 ST 0.32,02/11川 5着8R 3.720 3.64 ST 0.18,-,-,-,5.5,-,-,04/02伊 5着2R 3.497 3.48 ST 0.14,-,-,-,-,5,-,-,35,0,0,0.18,1/2 2/5,30.0%,50.0%,3.39,3.470,3.449 (川),17.0%,8/47,47,0.0%,0/9,9,0,0,0,283,302,303,9.8%,20.2%,30.7%
5,木部　匡作,"投票締切
12:13",12:15,30,-,090,"2連率
50.0
3連率
60.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_4,04/03伊 2着8R 3.482 3.39 ST 0.15,04/02伊 6着8R 3.503 3.42 ST 0.14,03/25伊 2着2R 3.468 3.35 ST 0.08,03/24伊 反妨8R - 3.39 ST 0.09,03/23伊 2着9R 3.457 3.40 ST 0.06,03/17伊 7着8R 3.508 3.36 ST 0.10,03/16伊 3着7R 3.489 3.38 ST 0.10,03/15伊 8着8R 3.490 3.40 ST 0.17,03/11伊 1着5R 3.454 3.35 ST 0.14,03/10伊 2着8R 3.457 3.38 ST 0.14,04/03伊 2着8R 3.482 3.39 ST 0.15,03/25伊 2着2R 3.468 3.35 ST 0.08,03/24伊 反妨8R - 3.39 ST 0.09,03/23伊 2着9R 3.457 3.40 ST 0.06,03/17伊 7着8R 3.508 3.36 ST 0.10,3.3,-,75%,02/25伊 3着6R 3.678 3.59 ST 0.20,02/11川 4着1R 3.740 3.67 ST 0.09,-,-,-,3.5,-,-,-,-,-,-,-,-,-,-,33,0,0,0.12,1/4 1/3,50.0%,60.0%,3.38,3.470,3.447 (伊),31.4%,16/51,51,0.0%,0/7,7,0,0,1,178,189,196,10.2%,21.0%,32.2%
6,長谷　晴久,"投票締切
12:13",12:15,40,-,086,"2連率
30.0
3連率
50.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_4,04/03伊 4着7R 3.481 3.37 ST 0.27,04/02伊 5着12R 3.452 3.37 ST 0.18,03/26山 6着8R 3.452 3.35 ST 0.22,03/25山 4着8R 3.629 3.54 ST 0.18,03/24山 1着6R 3.415 3.33 ST 0.16,03/24山 3着1R 3.426 3.36 ST 0.15,03/23山 3着8R 3.420 3.33 ST 0.17,03/14浜 4着11R 3.419 3.34 ST 0.24,03/13浜 2着5R 3.415 3.31 ST 0.25,03/12浜 2着1R 3.429 3.37 ST 0.31,04/03伊 4着7R 3.481 3.37 ST 0.27,03/26山 6着8R 3.452 3.35 ST 0.22,03/24山 3着1R 3.426 3.36 ST 0.15,03/23山 3着8R 3.420 3.33 ST 0.17,03/14浜 4着11R 3.419 3.34 ST 0.24,4,-,-,03/25山 4着8R 3.629 3.54 ST 0.18,02/25川 1着8R 3.824 3.71 ST 0.19,02/11山 1着5R 3.503 3.57 ST 0.18,02/10山 5着6R 3.716 3.62 ST 0.31,02/07山 2着6R 3.658 3.57 ST 0.19,2.6,-,60%,03/24山 1着6R 3.415 3.33 ST 0.16,-,-,-,-,1,-,100%,35,0,0,0.21,1/2 2/5,30.0%,50.0%,3.35,3.436,3.415 (浜),24.4%,10/41,41,60.0%,6/10,10,0,0,0,500,488,489,13.7%,27.0%,40.4%
7,佐久間　健光,"投票締切
12:13",12:15,50,-,110,"2連率
50.0
3連率
60.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_4,04/03伊 2着3R 3.449 3.35 ST 0.06,04/02伊 4着10R F 3.450 3.35 ST 0.18,03/17伊 1着8R 3.444 3.34 ST 0.14,03/16伊 1着8R 3.441 3.35 ST 0.17,03/15伊 内突6R - 3.35 ST 0.11,03/11伊 4着10R 3.419 3.33 ST 0.11,03/10伊 6着10R 3.429 3.32 ST 0.10,03/09伊 1着6R 3.451 3.35 ST 0.16,02/27伊 2着6R 3.403 3.31 ST 0.08,02/26伊 3着5R 3.419 3.29 ST 0.04,04/03伊 2着3R 3.449 3.35 ST 0.06,03/17伊 1着8R 3.444 3.34 ST 0.14,03/16伊 1着8R 3.441 3.35 ST 0.17,03/15伊 内突6R - 3.35 ST 0.11,03/11伊 4着10R 3.419 3.33 ST 0.11,2,-,75%,02/25伊 5着8R 3.712 3.61 ST 0.20,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,28,1,0,0.12,3/2 1/3,50.0%,60.0%,3.32,3.430,3.403 (伊),40.9%,18/44,44,0.0%,0/4,4,1,0,11,454,425,421,14.4%,28.0%,41.4%
8,平塚　雅樹,"投票締切
12:13",12:15,50,-,111,"2連率
40.0
3連率
50.0",https://autorace.jp/race_info/Program/isesaki/2026-04-04_4,04/03伊 4着1R 3.486 3.33 ST 0.08,04/02伊 7着12R 3.463 3.39 ST 0.21,03/31浜 1着11R 3.671 3.62 ST 0.13,03/30浜 4着11R 3.431 3.33 ST 0.13,03/29浜 1着2R 3.445 3.33 ST 0.21,03/22浜 3着7R 3.424 3.33 ST 0.09,03/21浜 2着4R 3.418 3.33 ST 0.11,03/20浜 2着3R 3.437 3.34 ST 0.15,03/19浜 6着5R 3.457 3.35 ST 0.12,03/18浜 7着7R 3.424 3.33 ST 0.08,04/03伊 4着1R 3.486 3.33 ST 0.08,03/30浜 4着11R 3.431 3.33 ST 0.13,03/29浜 1着2R 3.445 3.33 ST 0.21,03/22浜 3着7R 3.424 3.33 ST 0.09,03/21浜 2着4R 3.418 3.33 ST 0.11,2.8,-,40%,03/31浜 1着11R 3.671 3.62 ST 0.13,03/03山 ⑦着12R 3.629 3.54 ST 0.14,03/02山 2着10R 3.674 3.67 ST 0.09,-,-,3.3,-,66.7%,-,-,-,-,-,-,-,-,40,1,0,0.14,2/2 1/5,40.0%,50.0%,3.33,3.441,3.418 (浜),28.1%,16/57,57,66.7%,6/9,9,1,0,3,268,298,271,14.7%,31.0%,45.9%
