レースID,日付,場所,グレード大会名,レース名,距離,天候,気温,湿度,走路温度,走路状況,車,選手名,発走予定,ハンデ,試走T,偏差,出走表_連率,全10_1,全10_2,全10_3,全10_4,全10_5,全10_6,全10_7,全10_8,全10_9,全10_10,良5_前1,良5_前2,良5_前3,良5_前4,良5_前5,良5_平順,良5_近況,良5_2連,湿5_前1,湿5_前2,湿5_前3,湿5_前4,湿5_前5,湿5_平順,湿5_近況,湿5_2連,斑5_前1,斑5_前2,斑5_前3,斑5_前4,斑5_前5,斑5_平順,斑5_近況,斑5_2連,90出走,90優出,90優勝,90平均ST,90_1着,90_2連率,90_3連率,90平均試,90平均競,180良_2連率,180良_連対回数,180良_出走数,180湿_2連率,180湿_連対回数,180湿_出走数,365出走,365優勝,365_1着,今年_優出,今年_優勝,通算_優勝,通算_1着,通算_2着,通算_3着,通算_2連率
20260412_sanyou_09,2026-04-12,sanyou,Unknown,Unknown,3100m,曇,21.0℃,58.0%,38.0℃,良走路,1,田方　秀和,-,0,3.40,061,"2連率
50.0
3連率
60.0",04/11山 8着11R 3.500 3.42 ST 0.19,04/10山 1着7R 3.519 3.57 ST 0.12,04/09山 1着1R 3.658 3.60 ST 0.16,04/08山 4着11R 3.455 3.39 ST 0.14,04/03山 6着8R 3.481 3.38 ST 0.10,04/02山 2着7R 3.412 3.36 ST 0.19,04/01山 1着4R 3.606 3.52 ST 0.17,03/26山 ⑥着9R 3.435 3.37 ST 0.09,03/25山 1着9R 3.581 3.53 ST 0.04,03/24山 3着5R 3.428 3.35 ST 0.14,04/11山 8着11R 3.500 3.42 ST 0.19,04/08山 4着11R 3.455 3.39 ST 0.14,04/02山 2着7R 3.412 3.36 ST 0.19,03/26山 ⑥着9R 3.435 3.37 ST 0.09,03/24山 3着5R 3.428 3.35 ST 0.14,4.6,-,20%,04/10山 1着7R 3.519 3.57 ST 0.12,04/09山 1着1R 3.658 3.60 ST 0.16,04/01山 1着4R 3.606 3.52 ST 0.17,03/25山 1着9R 3.581 3.53 ST 0.04,03/18山 1着7R 3.662 3.57 ST 0.15,1,-,100%,04/03山 6着8R 3.481 3.38 ST 0.10,-,-,-,-,6,-,-,37,1,0,0.14,4/1 1/4,50.0%,60.0%,3.38,3.441,15.6%,7/45,45,84.6%,11/13,13,1,10,544,0,3.40,2連率 50.0 3連率 60.0,04/11山 8着11R 3.500 3.42 ST 0.19,04/10山 1着7R 3.519 3.57 ST 0.12,04/09山 1着1R 3.658 3.60 ST 0.16,-
20260412_sanyou_09,2026-04-12,sanyou,Unknown,Unknown,3100m,曇,21.0℃,58.0%,38.0℃,良走路,2,落合　　淳,-,10,3.41,074,"2連率
20.0
3連率
30.0",04/11山 8着10R 3.482 3.40 ST 0.11,04/10山 2着5R 3.598 3.57 ST 0.08,04/09山 1着2R 3.682 3.60 ST 0.15,04/08山 8着12R 3.466 3.40 ST 0.12,04/04伊 4着7R 3.473 3.49 ST 0.05,04/03伊 6着7R 3.479 3.39 ST 0.08,04/02伊 4着2R 3.462 3.38 ST 0.10,03/25伊 4着11R 3.689 3.61 ST 0.15,03/24伊 4着9R 3.447 3.36 ST 0.04,03/23伊 3着12R 3.431 3.39 ST 0.05,04/11山 8着10R 3.482 3.40 ST 0.11,04/08山 8着12R 3.466 3.40 ST 0.12,04/03伊 6着7R 3.479 3.39 ST 0.08,03/24伊 4着9R 3.447 3.36 ST 0.04,03/23伊 3着12R 3.431 3.39 ST 0.05,5.8,-,-,04/10山 2着5R 3.598 3.57 ST 0.08,04/09山 1着2R 3.682 3.60 ST 0.15,03/25伊 4着11R 3.689 3.61 ST 0.15,02/10飯 2着7R 3.670 3.61 ST 0.09,-,2.3,-,75%,04/04伊 4着7R 3.473 3.49 ST 0.05,04/02伊 4着2R 3.462 3.38 ST 0.10,-,-,-,4,-,-,34,2,0,0.11,1/1 1/7,20.0%,30.0%,3.37,3.444,34.5%,19/55,55,58.3%,7/12,12,2,5,295,10,3.41,2連率 20.0 3連率 30.0,04/11山 8着10R 3.482 3.40 ST 0.11,04/10山 2着5R 3.598 3.57 ST 0.08,04/09山 1着2R 3.682 3.60 ST 0.15,-
20260412_sanyou_09,2026-04-12,sanyou,Unknown,Unknown,3100m,曇,21.0℃,58.0%,38.0℃,良走路,3,田村　治郎,-,10,3.38,098,"2連率
22.2
3連率
55.6",04/11山 7着11R 3.437 3.36 ST 0.11,04/10山 5着12R 3.403 3.33 ST 0.12,04/09山 3着9R 3.682 3.67 ST 0.16,04/08山 2着7R 3.424 3.34 ST 0.17,04/04伊 4着5R 3.684 3.36 ST 0.21,04/03伊 3着7R 3.466 3.34 ST 0.11,04/02伊 7着9R 3.465 3.36 ST 0.10,03/17伊 不成立11R - 3.36 ST 0.12,03/16伊 3着9R 3.425 3.35 ST 0.12,03/15伊 2着9R 3.441 3.33 ST 0.11,04/11山 7着11R 3.437 3.36 ST 0.11,04/10山 5着12R 3.403 3.33 ST 0.12,04/08山 2着7R 3.424 3.34 ST 0.17,04/03伊 3着7R 3.466 3.34 ST 0.11,03/17伊 不成立11R - 3.36 ST 0.12,4.3,-,25%,04/09山 3着9R 3.682 3.67 ST 0.16,04/04伊 4着5R 3.684 3.36 ST 0.21,02/25伊 1着4R 3.651 3.55 ST 0.20,-,-,2.7,-,33.3%,-,-,-,-,-,-,-,-,28,2,0,0.13,0/2 3/4,22.2%,55.6%,3.33,3.428,33.3%,15/45,45,33.3%,4/12,12,2,9,314,10,3.38,2連率 22.2 3連率 55.6,04/11山 7着11R 3.437 3.36 ST 0.11,04/10山 5着12R 3.403 3.33 ST 0.12,04/09山 3着9R 3.682 3.67 ST 0.16,-
20260412_sanyou_09,2026-04-12,sanyou,Unknown,Unknown,3100m,曇,21.0℃,58.0%,38.0℃,良走路,4,緒方　浩一,-,10,3.35,094,"2連率
50.0
3連率
60.0",04/11山 8着12R 3.437 3.35 ST 0.06,04/10山 2着9R 3.386 3.36 ST 0.06,04/09山 2着8R 3.705 3.37 ST 0.09,04/08山 6着2R 3.442 3.34 ST 0.15,04/03山 2着6R 3.408 3.33 ST 0.33,04/02山 1着3R 3.389 3.31 ST 0.31,04/01山 5着9R 3.610 3.55 ST 0.27,03/22浜 5着5R 3.450 3.34 ST 0.06,03/21浜 3着4R 3.421 3.34 ST 0.07,03/20浜 1着2R 3.418 3.34 ST 0.05,04/11山 8着12R 3.437 3.35 ST 0.06,04/08山 6着2R 3.442 3.34 ST 0.15,04/02山 1着3R 3.389 3.31 ST 0.31,03/22浜 5着5R 3.450 3.34 ST 0.06,03/21浜 3着4R 3.421 3.34 ST 0.07,4.6,-,20%,04/09山 2着8R 3.705 3.37 ST 0.09,04/01山 5着9R 3.610 3.55 ST 0.27,03/06山 5着8R 3.589 3.53 ST 0.22,03/03山 1着11R 3.567 3.51 ST 0.07,03/02山 4着10R 3.691 3.64 ST 0.13,3.4,-,40%,04/10山 2着9R 3.386 3.36 ST 0.06,04/03山 2着6R 3.408 3.33 ST 0.33,-,-,-,2,-,100%,39,0,0,0.16,2/3 1/4,50.0%,60.0%,3.33,3.424,21.8%,12/55,55,21.4%,3/14,14,0,9,290,10,3.35,2連率 50.0 3連率 60.0,04/11山 8着12R 3.437 3.35 ST 0.06,04/10山 2着9R 3.386 3.36 ST 0.06,04/09山 2着8R 3.705 3.37 ST 0.09,-
20260412_sanyou_09,2026-04-12,sanyou,Unknown,Unknown,3100m,曇,21.0℃,58.0%,38.0℃,良走路,5,永島　潤太郎,-,10,3.35,099,"2連率
50.0
3連率
60.0",04/11山 8着9R 3.469 3.35 ST 0.11,04/10山 3着11R 3.383 3.31 ST 0.11,04/09山 2着5R 3.420 3.29 ST 0.15,04/08山 7着6R 3.446 3.35 ST 0.18,04/03山 1着5R 3.408 3.30 ST 0.29,04/02山 4着4R 3.387 3.30 ST 0.20,04/01山 1着1R 3.658 3.61 ST 0.24,03/26山 1着8R 3.394 3.30 ST 0.18,03/25山 4着9R 3.587 3.51 ST 0.11,03/24山 2着9R 3.394 3.30 ST 0.15,04/11山 8着9R 3.469 3.35 ST 0.11,04/08山 7着6R 3.446 3.35 ST 0.18,04/02山 4着4R 3.387 3.30 ST 0.20,03/26山 1着8R 3.394 3.30 ST 0.18,03/24山 2着9R 3.394 3.30 ST 0.15,4.4,-,40%,04/01山 1着1R 3.658 3.61 ST 0.24,03/25山 4着9R 3.587 3.51 ST 0.11,03/06山 ③着9R 3.567 3.50 ST 0.16,03/03山 ⑤着12R 3.518 3.47 ST 0.03,03/02山 2着11R 3.668 3.56 ST 0.20,3,-,40%,04/10山 3着11R 3.383 3.31 ST 0.11,04/09山 2着5R 3.420 3.29 ST 0.15,04/03山 1着5R 3.408 3.30 ST 0.29,-,-,2,-,66.7%,35,2,0,0.14,3/2 1/4,50.0%,60.0%,3.31,3.409,34.0%,17/50,50,30.8%,4/13,13,2,6,122,10,3.35,2連率 50.0 3連率 60.0,04/11山 8着9R 3.469 3.35 ST 0.11,04/10山 3着11R 3.383 3.31 ST 0.11,04/09山 2着5R 3.420 3.29 ST 0.15,-
20260412_sanyou_09,2026-04-12,sanyou,Unknown,Unknown,3100m,曇,21.0℃,58.0%,38.0℃,良走路,6,岩崎　亮一,-,10,3.37,090,"2連率
20.0
3連率
30.0",04/11山 7着10R 3.453 3.38 ST 0.07,04/10山 3着8R 3.433 3.40 ST 0.13,04/09山 6着5R 3.449 3.32 ST 0.11,04/08山 6着10R 3.436 3.33 ST 0.11,03/28川 2着9R 3.432 3.34 ST 0.21,03/27川 7着9R 3.455 3.37 ST 0.16,03/26川 1着4R 3.844 3.72 ST 0.24,03/22浜 7着10R 3.413 3.34 ST 0.06,03/21浜 7着12R 3.403 3.34 ST 0.04,03/20浜 7着12R 3.419 3.34 ST 0.03,04/11山 7着10R 3.453 3.38 ST 0.07,04/08山 6着10R 3.436 3.33 ST 0.11,03/28川 2着9R 3.432 3.34 ST 0.21,03/27川 7着9R 3.455 3.37 ST 0.16,03/22浜 7着10R 3.413 3.34 ST 0.06,5.8,-,20%,03/26川 1着4R 3.844 3.72 ST 0.24,03/18浜 1着12R 3.814 3.36 ST 0.10,02/10山 6着9R 3.659 3.57 ST 0.10,02/07山 3着12R 3.651 3.60 ST 0.14,-,2.8,-,50%,04/10山 3着8R 3.433 3.40 ST 0.13,04/09山 6着5R 3.449 3.32 ST 0.11,-,-,-,4.5,-,-,35,0,0,0.11,1/1 1/7,20.0%,30.0%,3.33,3.420,22.4%,11/49,49,25.0%,2/8,8,0,27,616,10,3.37,2連率 20.0 3連率 30.0,04/11山 7着10R 3.453 3.38 ST 0.07,04/10山 3着8R 3.433 3.40 ST 0.13,04/09山 6着5R 3.449 3.32 ST 0.11,-
20260412_sanyou_09,2026-04-12,sanyou,Unknown,Unknown,3100m,曇,21.0℃,58.0%,38.0℃,良走路,7,新井　恵匠,-,10,3.37,091,"2連率
30.0
3連率
30.0",04/11山 7着9R 3.466 3.36 ST 0.11,04/10山 2着7R 3.503 3.52 ST 0.11,04/09山 5着7R 3.420 3.32 ST 0.14,04/08山 4着2R 3.426 3.32 ST 0.13,04/04伊 2着9R 3.510 3.48 ST 0.14,04/03伊 7着12R 3.441 3.34 ST 0.11,04/02伊 2着3R 3.427 3.35 ST 0.20,03/22浜 4着5R 3.444 3.35 ST 0.14,03/21浜 5着7R 3.441 3.36 ST 0.12,03/20浜 5着9R 3.442 3.38 ST 0.06,04/11山 7着9R 3.466 3.36 ST 0.11,04/08山 4着2R 3.426 3.32 ST 0.13,04/03伊 7着12R 3.441 3.34 ST 0.11,03/22浜 4着5R 3.444 3.35 ST 0.14,03/21浜 5着7R 3.441 3.36 ST 0.12,5.4,-,-,04/10山 2着7R 3.503 3.52 ST 0.11,04/04伊 2着9R 3.510 3.48 ST 0.14,03/03飯 6着6R 3.624 3.51 ST 0.14,03/03飯 3着1R 3.624 3.55 ST 0.15,03/02飯 5着7R 3.715 3.60 ST 0.19,3.6,-,40%,04/09山 5着7R 3.420 3.32 ST 0.14,04/02伊 2着3R 3.427 3.35 ST 0.20,-,-,-,3.5,-,50%,39,1,0,0.14,0/3 0/7,30.0%,30.0%,3.34,3.431,21.4%,12/56,56,36.4%,4/11,11,2,13,361,10,3.37,2連率 30.0 3連率 30.0,04/11山 7着9R 3.466 3.36 ST 0.11,04/10山 2着7R 3.503 3.52 ST 0.11,04/09山 5着7R 3.420 3.32 ST 0.14,-
20260412_sanyou_09,2026-04-12,sanyou,Unknown,Unknown,3100m,曇,21.0℃,58.0%,38.0℃,良走路,8,浜野　　淳,-,10,3.35,086,"2連率
60.0
3連率
60.0",04/11山 7着12R 3.431 3.34 ST 0.11,04/10山 4着12R 3.389 3.30 ST 0.05,04/09山 2着12R 3.640 3.54 ST 0.14,04/08山 1着5R 3.407 3.32 ST 0.05,03/28川 ①着12R 3.388 3.32 ST 0.07,03/27川 1着10R 3.393 3.33 ST 0.20,03/26川 1着1R 3.792 3.70 ST 0.21,03/22浜 1着3R 3.415 3.34 ST 0.10,03/21浜 6着7R 3.447 3.36 ST 0.10,03/20浜 4着7R 3.432 3.35 ST 0.11,04/11山 7着12R 3.431 3.34 ST 0.11,04/10山 4着12R 3.389 3.30 ST 0.05,04/08山 1着5R 3.407 3.32 ST 0.05,03/28川 ①着12R 3.388 3.32 ST 0.07,03/27川 1着10R 3.393 3.33 ST 0.20,2.8,-,60%,04/09山 2着12R 3.640 3.54 ST 0.14,03/26川 1着1R 3.792 3.70 ST 0.21,03/03山 ②着12R 3.498 3.45 ST 0.02,03/02山 1着11R 3.639 3.57 ST 0.24,02/10山 2着7R 3.641 3.59 ST 0.09,1.6,-,100%,-,-,-,-,-,-,-,-,26,2,1,0.11,5/1 0/4,60.0%,60.0%,3.32,3.406,35.6%,16/45,45,55.6%,5/9,9,2,37,645,10,3.35,2連率 60.0 3連率 60.0,04/11山 7着12R 3.431 3.34 ST 0.11,04/10山 4着12R 3.389 3.30 ST 0.05,04/09山 2着12R 3.640 3.54 ST 0.14,-
