場所,車,日付,グレード,レース名,距離,天候,気温,湿度,走路温度,走路状況,投票締切,発走予定,選手名,ハンデ,試走T,偏差,連率,近10_1,近10_2,近10_3,近10_4,近10_5,近10_6,近10_7,近10_8,近10_9,近10_10,良5走_前1,良5走_前2,良5走_前3,良5走_前4,良5走_前5,良5走_平近順,良5走_近況,良5走_2連対率,湿5走_前1,湿5走_前2,湿5走_前3,湿5走_前4,湿5走_前5,湿5走_平近順,湿5走_近況,湿5走_2連対率,斑5走_前1,斑5走_前2,斑5走_前3,斑5走_前4,斑5走_前5,斑5走_平近順,斑5走_近況,斑5走_2連対率,90出走,90優出,90優勝,90平均ST,90(近10)_各着順,90(近10)_2連対率,90(近10)_3連対率,90(良10)平均試,90(良10)平均競,90(良10)最高競T(場),180良_2連対率,180良_連対回数,180良_出走数,180湿_2連対率,180湿_連対回数,180湿_出走数,今年_優出,今年_優勝,通算_優勝,通算_1着,通算_2着,通算_3着,通算_単勝率,通算_2連対率,通算_3連対率
isesaki,1,4月13日(月),令和８年度伊勢崎市営　普通開催　４／１３～,予選11R,3100m,曇,25.0℃,31.0%,37.0℃,良走路,,,廿樂　　歩 マギーＪＲ 伊勢崎 39期 24歳 2級 B-135,0,3.44,110,2連率 30.0 3連率 30.0,0,3.44,110,2連率 30.0 3連率 30.0,04/04伊 1着6R 3.484 3.54 ST 0.09,04/03伊 7着6R 3.568 3.44 ST 0.07,04/02伊 8着5R 3.581 3.54 ST 0.07,-,-,-,0,3.44,110,2連率 30.0 3連率 30.0,04/04伊 1着6R 3.484 3.54 ST 0.09,04/03伊 7着6R 3.568 3.44 ST 0.07,04/02伊 8着5R 3.581 3.54 ST 0.07,-,0,3.44,110,2連率 30.0 3連率 30.0,04/04伊 1着6R 3.484 3.54 ST 0.09,04/03伊 7着6R 3.568 3.44 ST 0.07,04/02伊 8着5R 3.581 3.54 ST 0.07,-,0,3.44,110,2連率 30.0 3連率 30.0,04/04伊 1着6R 3.484 3.54 ST 0.09,04/03伊 7着6R 3.568 3.44 ST 0.07,04/02伊 8着5R 3.581 3.54 ST 0.07,-,0,3.44,110,2連率 30.0 3連率 30.0,04/04伊 1着6R 3.484 3.54 ST 0.09,04/03伊 7着6R 3.568 3.44 ST 0.07,04/02伊 8着5R 3.581 3.54 ST 0.07,-,-,-,0,3.44,110,2連率 30.0 3連率 30.0,04/04伊 1着6R 3.484 3.54 ST 0.09,04/03伊 7着6R 3.568 3.44 ST 0.07,0,3.44,110,2連率 30.0 3連率 30.0,04/04伊 1着6R 3.484 3.54 ST 0.09,04/03伊 7着6R 3.568 3.44 ST 0.07,04/02伊 8着5R 3.581 3.54 ST 0.07,-,-
isesaki,2,4月13日(月),令和８年度伊勢崎市営　普通開催　４／１３～,予選11R,3100m,曇,25.0℃,31.0%,37.0℃,良走路,,,磯部　真樹 バロム・ワン 山陽 28期 42歳 1級 B-68,10,3.37,077,2連率 40.0 3連率 40.0,10,3.37,077,2連率 40.0 3連率 40.0,04/03山 2着3R 3.458 3.40 ST 0.13,04/02山 4着3R 3.481 3.41 ST 0.18,04/01山 5着4R 3.732 3.67 ST 0.25,04/01山 5着4R 3.732 3.67 ST 0.25,-,-,10,3.37,077,2連率 40.0 3連率 40.0,04/03山 2着3R 3.458 3.40 ST 0.13,04/02山 4着3R 3.481 3.41 ST 0.18,04/01山 5着4R 3.732 3.67 ST 0.25,04/01山 5着4R 3.732 3.67 ST 0.25,10,3.37,077,2連率 40.0 3連率 40.0,04/03山 2着3R 3.458 3.40 ST 0.13,04/02山 4着3R 3.481 3.41 ST 0.18,04/01山 5着4R 3.732 3.67 ST 0.25,04/01山 5着4R 3.732 3.67 ST 0.25,10,3.37,077,2連率 40.0 3連率 40.0,04/03山 2着3R 3.458 3.40 ST 0.13,04/02山 4着3R 3.481 3.41 ST 0.18,04/01山 5着4R 3.732 3.67 ST 0.25,04/01山 5着4R 3.732 3.67 ST 0.25,10,3.37,077,2連率 40.0 3連率 40.0,04/03山 2着3R 3.458 3.40 ST 0.13,04/02山 4着3R 3.481 3.41 ST 0.18,04/01山 5着4R 3.732 3.67 ST 0.25,04/01山 5着4R 3.732 3.67 ST 0.25,-,-,10,3.37,077,2連率 40.0 3連率 40.0,04/03山 2着3R 3.458 3.40 ST 0.13,04/02山 4着3R 3.481 3.41 ST 0.18,10,3.37,077,2連率 40.0 3連率 40.0,04/03山 2着3R 3.458 3.40 ST 0.13,04/02山 4着3R 3.481 3.41 ST 0.18,04/01山 5着4R 3.732 3.67 ST 0.25,04/01山 5着4R 3.732 3.67 ST 0.25,-
isesaki,3,4月13日(月),令和８年度伊勢崎市営　普通開催　４／１３～,予選11R,3100m,曇,25.0℃,31.0%,37.0℃,良走路,,,笠原　三義 Ｋエベル 伊勢崎 24期 53歳 1級 B-55,20,3.39,086,2連率 10.0 3連率 20.0,20,3.39,086,2連率 10.0 3連率 20.0,04/04伊 5着7R 3.518 3.48 ST 0.12,04/03伊 5着6R 3.518 3.42 ST 0.07,04/02伊 6着3R 3.524 3.44 ST 0.19,02/25伊 3着3R 3.704 3.66 ST 0.22,-,-,20,3.39,086,2連率 10.0 3連率 20.0,04/04伊 5着7R 3.518 3.48 ST 0.12,04/03伊 5着6R 3.518 3.42 ST 0.07,04/02伊 6着3R 3.524 3.44 ST 0.19,02/25伊 3着3R 3.704 3.66 ST 0.22,20,3.39,086,2連率 10.0 3連率 20.0,04/04伊 5着7R 3.518 3.48 ST 0.12,04/03伊 5着6R 3.518 3.42 ST 0.07,04/02伊 6着3R 3.524 3.44 ST 0.19,02/25伊 3着3R 3.704 3.66 ST 0.22,20,3.39,086,2連率 10.0 3連率 20.0,04/04伊 5着7R 3.518 3.48 ST 0.12,04/03伊 5着6R 3.518 3.42 ST 0.07,04/02伊 6着3R 3.524 3.44 ST 0.19,02/25伊 3着3R 3.704 3.66 ST 0.22,20,3.39,086,2連率 10.0 3連率 20.0,04/04伊 5着7R 3.518 3.48 ST 0.12,04/03伊 5着6R 3.518 3.42 ST 0.07,04/02伊 6着3R 3.524 3.44 ST 0.19,02/25伊 3着3R 3.704 3.66 ST 0.22,-,-,20,3.39,086,2連率 10.0 3連率 20.0,04/04伊 5着7R 3.518 3.48 ST 0.12,04/03伊 5着6R 3.518 3.42 ST 0.07,20,3.39,086,2連率 10.0 3連率 20.0,04/04伊 5着7R 3.518 3.48 ST 0.12,04/03伊 5着6R 3.518 3.42 ST 0.07,04/02伊 6着3R 3.524 3.44 ST 0.19,02/25伊 3着3R 3.704 3.66 ST 0.22,-
isesaki,4,4月13日(月),令和８年度伊勢崎市営　普通開催　４／１３～,予選11R,3100m,曇,25.0℃,31.0%,37.0℃,良走路,,,藤本　悠仁 ランスター８３ 山陽 38期 21歳 2級 B-35,20,3.40,096,2連率 10.0 3連率 20.0,20,3.40,096,2連率 10.0 3連率 20.0,04/07飯 7着6R 3.492 3.36 ST 0.19,04/06飯 7着6R 3.486 3.40 ST 0.16,04/05飯 6着1R 3.525 3.43 ST 0.10,03/31浜 4着6R 3.843 3.92 ST 0.17,-,-,20,3.40,096,2連率 10.0 3連率 20.0,04/07飯 7着6R 3.492 3.36 ST 0.19,04/06飯 7着6R 3.486 3.40 ST 0.16,04/05飯 6着1R 3.525 3.43 ST 0.10,03/31浜 4着6R 3.843 3.92 ST 0.17,20,3.40,096,2連率 10.0 3連率 20.0,04/07飯 7着6R 3.492 3.36 ST 0.19,04/06飯 7着6R 3.486 3.40 ST 0.16,04/05飯 6着1R 3.525 3.43 ST 0.10,03/31浜 4着6R 3.843 3.92 ST 0.17,20,3.40,096,2連率 10.0 3連率 20.0,04/07飯 7着6R 3.492 3.36 ST 0.19,04/06飯 7着6R 3.486 3.40 ST 0.16,04/05飯 6着1R 3.525 3.43 ST 0.10,03/31浜 4着6R 3.843 3.92 ST 0.17,20,3.40,096,2連率 10.0 3連率 20.0,04/07飯 7着6R 3.492 3.36 ST 0.19,04/06飯 7着6R 3.486 3.40 ST 0.16,04/05飯 6着1R 3.525 3.43 ST 0.10,03/31浜 4着6R 3.843 3.92 ST 0.17,-,-,20,3.40,096,2連率 10.0 3連率 20.0,04/07飯 7着6R 3.492 3.36 ST 0.19,04/06飯 7着6R 3.486 3.40 ST 0.16,20,3.40,096,2連率 10.0 3連率 20.0,04/07飯 7着6R 3.492 3.36 ST 0.19,04/06飯 7着6R 3.486 3.40 ST 0.16,04/05飯 6着1R 3.525 3.43 ST 0.10,03/31浜 4着6R 3.843 3.92 ST 0.17,-
isesaki,5,4月13日(月),令和８年度伊勢崎市営　普通開催　４／１３～,予選11R,3100m,曇,25.0℃,31.0%,37.0℃,良走路,,,田崎　　萌 リキマルＫ 伊勢崎 33期 32歳 1級 A-219,30,3.35,092,2連率 40.0 3連率 50.0,30,3.35,092,2連率 40.0 3連率 50.0,04/07飯 1着7R 3.424 3.41 ST 0.21,04/06飯 6着8R 3.486 3.37 ST 0.21,04/06飯 5着3R 3.495 3.38 ST 0.16,02/25伊 6着2R 3.731 3.64 ST 0.27,-,-,30,3.35,092,2連率 40.0 3連率 50.0,04/07飯 1着7R 3.424 3.41 ST 0.21,04/06飯 6着8R 3.486 3.37 ST 0.21,04/06飯 5着3R 3.495 3.38 ST 0.16,02/25伊 6着2R 3.731 3.64 ST 0.27,30,3.35,092,2連率 40.0 3連率 50.0,04/07飯 1着7R 3.424 3.41 ST 0.21,04/06飯 6着8R 3.486 3.37 ST 0.21,04/06飯 5着3R 3.495 3.38 ST 0.16,02/25伊 6着2R 3.731 3.64 ST 0.27,30,3.35,092,2連率 40.0 3連率 50.0,04/07飯 1着7R 3.424 3.41 ST 0.21,04/06飯 6着8R 3.486 3.37 ST 0.21,04/06飯 5着3R 3.495 3.38 ST 0.16,02/25伊 6着2R 3.731 3.64 ST 0.27,30,3.35,092,2連率 40.0 3連率 50.0,04/07飯 1着7R 3.424 3.41 ST 0.21,04/06飯 6着8R 3.486 3.37 ST 0.21,04/06飯 5着3R 3.495 3.38 ST 0.16,02/25伊 6着2R 3.731 3.64 ST 0.27,-,-,30,3.35,092,2連率 40.0 3連率 50.0,04/07飯 1着7R 3.424 3.41 ST 0.21,04/06飯 6着8R 3.486 3.37 ST 0.21,30,3.35,092,2連率 40.0 3連率 50.0,04/07飯 1着7R 3.424 3.41 ST 0.21,04/06飯 6着8R 3.486 3.37 ST 0.21,04/06飯 5着3R 3.495 3.38 ST 0.16,02/25伊 6着2R 3.731 3.64 ST 0.27,-
isesaki,6,4月13日(月),令和８年度伊勢崎市営　普通開催　４／１３～,予選11R,3100m,曇,25.0℃,31.0%,37.0℃,良走路,,,菅野　仁翔 ＭＯハッチ 伊勢崎 35期 32歳 1級 A-203,40,3.36,102,2連率 10.0 3連率 20.0,40,3.36,102,2連率 10.0 3連率 20.0,04/04伊 7着2R 3.479 3.41 ST 0.26,04/03伊 7着2R 3.498 3.38 ST 0.25,04/02伊 6着10R 3.495 3.41 ST 0.24,03/31浜 1着5R 3.849 3.75 ST 0.23,-,-,40,3.36,102,2連率 10.0 3連率 20.0,04/04伊 7着2R 3.479 3.41 ST 0.26,04/03伊 7着2R 3.498 3.38 ST 0.25,04/02伊 6着10R 3.495 3.41 ST 0.24,03/31浜 1着5R 3.849 3.75 ST 0.23,40,3.36,102,2連率 10.0 3連率 20.0,04/04伊 7着2R 3.479 3.41 ST 0.26,04/03伊 7着2R 3.498 3.38 ST 0.25,04/02伊 6着10R 3.495 3.41 ST 0.24,03/31浜 1着5R 3.849 3.75 ST 0.23,40,3.36,102,2連率 10.0 3連率 20.0,04/04伊 7着2R 3.479 3.41 ST 0.26,04/03伊 7着2R 3.498 3.38 ST 0.25,04/02伊 6着10R 3.495 3.41 ST 0.24,03/31浜 1着5R 3.849 3.75 ST 0.23,40,3.36,102,2連率 10.0 3連率 20.0,04/04伊 7着2R 3.479 3.41 ST 0.26,04/03伊 7着2R 3.498 3.38 ST 0.25,04/02伊 6着10R 3.495 3.41 ST 0.24,03/31浜 1着5R 3.849 3.75 ST 0.23,-,-,40,3.36,102,2連率 10.0 3連率 20.0,04/04伊 7着2R 3.479 3.41 ST 0.26,04/03伊 7着2R 3.498 3.38 ST 0.25,40,3.36,102,2連率 10.0 3連率 20.0,04/04伊 7着2R 3.479 3.41 ST 0.26,04/03伊 7着2R 3.498 3.38 ST 0.25,04/02伊 6着10R 3.495 3.41 ST 0.24,03/31浜 1着5R 3.849 3.75 ST 0.23,-
isesaki,7,4月13日(月),令和８年度伊勢崎市営　普通開催　４／１３～,予選11R,3100m,曇,25.0℃,31.0%,37.0℃,良走路,,,田中　　賢 エクレール 伊勢崎 29期 41歳 1級 A-193,40,3.34,096,2連率 30.0 3連率 40.0,40,3.34,096,2連率 30.0 3連率 40.0,04/04伊 5着10R 3.506 3.43 ST 0.11,04/03伊 6着10R 3.457 3.35 ST 0.10,04/02伊 1着6R 3.460 3.38 ST 0.13,03/25伊 7着11R 3.702 3.62 ST 0.09,-,-,40,3.34,096,2連率 30.0 3連率 40.0,04/04伊 5着10R 3.506 3.43 ST 0.11,04/03伊 6着10R 3.457 3.35 ST 0.10,04/02伊 1着6R 3.460 3.38 ST 0.13,03/25伊 7着11R 3.702 3.62 ST 0.09,40,3.34,096,2連率 30.0 3連率 40.0,04/04伊 5着10R 3.506 3.43 ST 0.11,04/03伊 6着10R 3.457 3.35 ST 0.10,04/02伊 1着6R 3.460 3.38 ST 0.13,03/25伊 7着11R 3.702 3.62 ST 0.09,40,3.34,096,2連率 30.0 3連率 40.0,04/04伊 5着10R 3.506 3.43 ST 0.11,04/03伊 6着10R 3.457 3.35 ST 0.10,04/02伊 1着6R 3.460 3.38 ST 0.13,03/25伊 7着11R 3.702 3.62 ST 0.09,40,3.34,096,2連率 30.0 3連率 40.0,04/04伊 5着10R 3.506 3.43 ST 0.11,04/03伊 6着10R 3.457 3.35 ST 0.10,04/02伊 1着6R 3.460 3.38 ST 0.13,03/25伊 7着11R 3.702 3.62 ST 0.09,-,-,40,3.34,096,2連率 30.0 3連率 40.0,04/04伊 5着10R 3.506 3.43 ST 0.11,04/03伊 6着10R 3.457 3.35 ST 0.10,40,3.34,096,2連率 30.0 3連率 40.0,04/04伊 5着10R 3.506 3.43 ST 0.11,04/03伊 6着10R 3.457 3.35 ST 0.10,04/02伊 1着6R 3.460 3.38 ST 0.13,03/25伊 7着11R 3.702 3.62 ST 0.09,-
isesaki,8,4月13日(月),令和８年度伊勢崎市営　普通開催　４／１３～,予選11R,3100m,曇,25.0℃,31.0%,37.0℃,良走路,,,早川　清太郎 シナモン 伊勢崎 29期 43歳 1級 S-17,50,3.32,089,2連率 30.0 3連率 40.0,50,3.32,089,2連率 30.0 3連率 40.0,04/04伊 ⑤着12R 3.378 3.39 ST 0.23,04/03伊 1着9R 3.413 3.30 ST 0.14,04/02伊 2着11R 3.408 3.31 ST 0.19,02/11川 2着7R 3.602 3.58 ST 0.21,-,-,50,3.32,089,2連率 30.0 3連率 40.0,04/04伊 ⑤着12R 3.378 3.39 ST 0.23,04/03伊 1着9R 3.413 3.30 ST 0.14,04/02伊 2着11R 3.408 3.31 ST 0.19,02/11川 2着7R 3.602 3.58 ST 0.21,50,3.32,089,2連率 30.0 3連率 40.0,04/04伊 ⑤着12R 3.378 3.39 ST 0.23,04/03伊 1着9R 3.413 3.30 ST 0.14,04/02伊 2着11R 3.408 3.31 ST 0.19,02/11川 2着7R 3.602 3.58 ST 0.21,50,3.32,089,2連率 30.0 3連率 40.0,04/04伊 ⑤着12R 3.378 3.39 ST 0.23,04/03伊 1着9R 3.413 3.30 ST 0.14,04/02伊 2着11R 3.408 3.31 ST 0.19,02/11川 2着7R 3.602 3.58 ST 0.21,50,3.32,089,2連率 30.0 3連率 40.0,04/04伊 ⑤着12R 3.378 3.39 ST 0.23,04/03伊 1着9R 3.413 3.30 ST 0.14,04/02伊 2着11R 3.408 3.31 ST 0.19,02/11川 2着7R 3.602 3.58 ST 0.21,-,-,50,3.32,089,2連率 30.0 3連率 40.0,04/04伊 ⑤着12R 3.378 3.39 ST 0.23,04/03伊 1着9R 3.413 3.30 ST 0.14,50,3.32,089,2連率 30.0 3連率 40.0,04/04伊 ⑤着12R 3.378 3.39 ST 0.23,04/03伊 1着9R 3.413 3.30 ST 0.14,04/02伊 2着11R 3.408 3.31 ST 0.19,02/11川 2着7R 3.602 3.58 ST 0.21,-
