場所,グレード,日付,レース,距離,発走予定,印(良),印(湿),車,選手名,ハンデ,偏差,前日ゴール時間(良),前日予想競走T(良),前日ゴール時間(湿),前日予想競走T(湿),試走T,連率,競走車,所属,期,年齢,車級,ランク,近10_1,近10_2,近10_3,近10_4,近10_5,近10_6,近10_7,近10_8,近10_9,近10_10,良5_前1,良5_前2,良5_前3,良5_前4,良5_前5,良5_平近順位,良5_近況,良5_2連対率,湿5_前1,湿5_前2,湿5_前3,湿5_前4,湿5_前5,湿5_平近順位,湿5_近況,湿5_2連対率,斑5_前1,斑5_前2,斑5_前3,斑5_前4,斑5_前5,斑5_平近順位,斑5_近況,斑5_2連対率,予想着順(良),予想着順(湿),前競走T_1,前試走T_1,前ST_1,前順位_1,前競走T_2,前試走T_2,前ST_2,前順位_2,前競走T_3,前試走T_3,前ST_3,前順位_3,前競走T_4,前試走T_4,前ST_4,前順位_4,前競走T_5,前試走T_5,前ST_5,前順位_5,平均競走タイム,平均試走,平均順位,平均st,直前予想競走T,地元評価,ランク評価,激変評価,走路温度補正,ST評価,夜間補正,追い上げスコア,上昇評価,逃げ評価,偏差評価,タイム評価,実績評価,100m単価,上昇度,タイム順位,予想スコア
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),一般戦5R,3100m,17:09, , ,1,渡辺　　稔,0,70,108.71,3.507,117.54,3.792,3.47,2連率 0.0 3連率 0.0,ナベジロー,川口,23期,53歳,1級,B-95,04/18川 8着9R 3.519 3.45 ST 0.10,04/13川 6着2R 3.506 3.43 ST 0.04,04/12川 6着1R 3.524 3.46 ST 0.14,04/11川 7着7R 3.506 3.48 ST 0.08,04/07川 5着4R 3.885 3.80 ST 0.15,04/06川 7着3R 3.513 3.45 ST 0.20,04/05川 8着11R 3.513 3.45 ST 0.15,03/28川 7着1R 3.503 3.45 ST 0.12,03/27川 4着7R 3.503 3.44 ST 0.19,03/26川 7着12R 3.710 3.71 ST 0.20,04/18川 8着9R 3.519 3.45 ST 0.10,04/13川 6着2R 3.506 3.43 ST 0.04,04/12川 6着1R 3.524 3.46 ST 0.14,04/11川 7着7R 3.506 3.48 ST 0.08,04/06川 7着3R 3.513 3.45 ST 0.20,6.8,,,04/07川 5着4R 3.885 3.80 ST 0.15,03/26川 7着12R 3.710 3.71 ST 0.20,03/18山 5着5R 3.810 3.75 ST 0.11,03/03浜 6着1R 3.816 3.80 ST 0.12,02/25川 4着4R 3.889 3.85 ST 0.15,5.4,,,03/28川 7着1R 3.503 3.45 ST 0.12,-,-,-,-,7.0,,,8,6,3.519,3.45,0.1,8,3.506,3.43,0.04,6,3.524,3.46,0.14,6,3.506,3.48,0.08,7.0,3.513,3.45,0.2,7.0,3.513,3.45,7.0,0.1,3.523,0,0,0,0,17,0,0,10,0,10,0.0,0,0.11364516129032258,0.004999999999999893,8.0,37.0
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),一般戦5R,3100m,17:09,注, ,2,岩佐　常義,0,90,107.98,3.483,120.34,3.882,3.4,2連率 25.0 3連率 25.0,ＯＶシーズ２,川口,10期,73歳,1級,B-44,04/18川 2着1R 3.481 3.39 ST 0.07,04/07川 6着3R 3.882 3.82 ST 0.19,04/06川 4着3R 3.479 3.39 ST 0.25,04/05川 6着5R 3.481 3.40 ST 0.20,,,,,,,04/18川 2着1R 3.481 3.39 ST 0.07,04/06川 4着3R 3.479 3.39 ST 0.25,04/05川 6着5R 3.481 3.40 ST 0.20,-,-,4.0,,33.3%,04/07川 6着3R 3.882 3.82 ST 0.19,-,-,-,-,6.0,,,-,-,-,-,-,,,,5,8,3.481,3.39,0.07,2,3.479,3.39,0.25,4,3.481,3.4,0.2,6,,,,,,,,,3.481,3.39,4.0,0.2,3.4909999999999997,0,0,0,0,0,0,0,5,0,10,0.0,0,0.11261290322580644,0.0,7.0,15.0
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),一般戦5R,3100m,17:09, ,◎,3,増田　伸一,20,96,108.04,3.463,114.19,3.66,3.38,2連率 20.0 3連率 20.0,カグラ,川口,23期,55歳,1級,A-194,04/18川 5着6R 3.463 3.35 ST 0.20,04/07川 5着9R 3.448 3.36 ST 0.14,04/06川 8着10R 3.471 3.39 ST 0.04,04/05川 2着8R 3.449 3.36 ST 0.16,03/28川 6着7R 3.468 3.36 ST 0.17,03/27川 5着1R 3.468 3.36 ST 0.27,03/26川 5着12R 3.660 3.60 ST 0.10,03/08川 1着8R 3.442 3.37 ST 0.22,03/07川 4着7R 3.455 3.39 ST 0.14,03/06川 4着3R 3.435 3.36 ST 0.17,04/18川 5着6R 3.463 3.35 ST 0.20,04/06川 8着10R 3.471 3.39 ST 0.04,04/05川 2着8R 3.449 3.36 ST 0.16,03/28川 6着7R 3.468 3.36 ST 0.17,03/27川 5着1R 3.468 3.36 ST 0.27,5.2,,20%,03/26川 5着12R 3.660 3.60 ST 0.10,-,-,-,-,5.0,,,04/07川 5着9R 3.448 3.36 ST 0.14,-,-,-,-,5.0,,,6,1,3.463,3.35,0.2,5,3.471,3.39,0.04,8,3.449,3.36,0.16,2,3.468,3.36,0.17,6.0,3.468,3.36,0.27,5.0,3.468,3.36,5.0,0.17,3.488,0,5,0,0,0,0,0,0,0,0,0.0,0,0.11251612903225806,-0.014000000000000234,6.0,5.0
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),一般戦5R,3100m,17:09,◎, ,4,平川　博康,20,91,107.15,3.434,119.92,3.844,3.36,2連率 40.0 3連率 50.0,ヤワラ,川口,28期,46歳,1級,A-115,04/18川 3着9R 3.429 3.35 ST 0.12,04/13川 1着4R 3.428 3.33 ST 0.13,04/12川 1着3R 3.446 3.35 ST 0.07,04/11川 5着4R 3.471 3.35 ST 0.11,04/07川 5着2R 3.902 3.64 ST 0.11,04/06川 1着4R 3.455 3.38 ST 0.05,04/05川 4着12R 3.442 3.36 ST 0.11,03/31飯 7着2R 3.794 3.70 ST 0.16,03/30飯 7着4R 3.835 3.73 ST 0.17,03/29飯 1着1R 3.416 3.35 ST 0.14,04/18川 3着9R 3.429 3.35 ST 0.12,04/13川 1着4R 3.428 3.33 ST 0.13,04/12川 1着3R 3.446 3.35 ST 0.07,04/11川 5着4R 3.471 3.35 ST 0.11,04/06川 1着4R 3.455 3.38 ST 0.05,2.2,,60%,04/07川 5着2R 3.902 3.64 ST 0.11,03/31飯 7着2R 3.794 3.70 ST 0.16,03/30飯 7着4R 3.835 3.73 ST 0.17,02/25川 7着10R 3.968 3.84 ST 0.12,-,6.5,,,-,-,-,-,-,,,,1,7,3.429,3.35,0.12,3,3.428,3.33,0.13,1,3.446,3.35,0.07,1,3.471,3.35,0.11,5.0,3.455,3.38,0.05,1.0,3.446,3.35,1.0,0.11,3.456,0,5,0,0,10,0,0,10,0,10,30.0,0,0.11148387096774194,0.017000000000000348,3.0,65.0
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),一般戦5R,3100m,17:09,〇,▲,5,谷島　俊行,30,84,107.38,3.431,116.13,3.71,3.35,2連率 40.0 3連率 40.0,ウンテブレカー,川口,25期,50歳,1級,A-100,04/18川 6着8R 3.457 3.35 ST 0.09,04/13川 6着7R 3.424 3.33 ST 0.11,04/12川 4着7R 3.410 3.36 ST 0.02,04/11川 2着3R 3.425 3.35 ST 0.08,04/07川 ⑦着12R 3.432 3.35 ST 0.09,04/06川 1着11R 3.416 3.35 ST 0.08,04/05川 1着1R 3.411 3.35 ST 0.07,03/28川 2着6R 3.446 3.35 ST 0.17,03/27川 7着7R 3.572 3.35 ST 0.09,03/26川 4着11R 3.642 3.63 ST 0.15,04/18川 6着8R 3.457 3.35 ST 0.09,04/13川 6着7R 3.424 3.33 ST 0.11,04/12川 4着7R 3.410 3.36 ST 0.02,04/11川 2着3R 3.425 3.35 ST 0.08,04/07川 ⑦着12R 3.432 3.35 ST 0.09,5.0,,20%,03/26川 4着11R 3.642 3.63 ST 0.15,02/25川 3着5R 3.826 3.72 ST 0.25,02/14飯 5着8R 3.663 3.56 ST 0.11,02/14飯 3着3R 3.676 3.58 ST 0.07,-,3.8,,,04/05川 1着1R 3.411 3.35 ST 0.07,-,-,-,-,1.0,,100%,2,3,3.457,3.35,0.09,6,3.424,3.33,0.11,6,3.41,3.36,0.02,4,3.425,3.35,0.08,2.0,3.432,3.35,0.09,,3.425,3.35,5.0,0.09,3.425,0,10,0,0,-8,0,0,0,0,10,50.0,0,0.11048387096774193,-0.04699999999999971,1.0,62.0
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),一般戦5R,3100m,17:09, ,〇,6,山崎　　進,30,101,108.64,3.471,114.33,3.653,3.35,2連率 10.0 3連率 20.0,ピークスパイダ,山陽,26期,48歳,1級,A-114,04/18川 7着6R 3.471 3.36 ST 0.07,04/12山 4着4R 3.473 3.37 ST 0.07,04/11山 5着6R 3.482 3.38 ST 0.10,04/10山 8着11R 3.477 3.37 ST 0.08,04/09山 3着8R 3.723 3.40 ST 0.10,04/08山 4着9R 3.441 3.35 ST 0.07,04/03山 6着5R 3.457 3.35 ST 0.19,04/02山 4着9R 3.415 3.32 ST 0.24,04/01山 4着9R 3.622 3.54 ST 0.18,03/28川 1着9R 3.439 3.36 ST 0.17,04/18川 7着6R 3.471 3.36 ST 0.07,04/12山 4着4R 3.473 3.37 ST 0.07,04/11山 5着6R 3.482 3.38 ST 0.10,04/08山 4着9R 3.441 3.35 ST 0.07,04/02山 4着9R 3.415 3.32 ST 0.24,4.8,,,04/09山 3着8R 3.723 3.40 ST 0.10,04/01山 4着9R 3.622 3.54 ST 0.18,03/26川 2着12R 3.613 3.60 ST 0.13,03/18山 3着5R 3.744 3.67 ST 0.20,03/06山 5着4R 3.623 3.55 ST 0.13,3.4,,20%,04/10山 8着11R 3.477 3.37 ST 0.08,04/03山 6着5R 3.457 3.35 ST 0.19,-,-,-,7.0,,,7,2,3.471,3.36,0.07,7,3.473,3.37,0.07,4,3.482,3.38,0.1,5,3.441,3.35,0.07,4.0,3.415,3.32,0.24,4.0,3.471,3.36,4.0,0.07,3.4610000000000003,0,5,0,0,17,0,0,10,0,0,20.0,0,0.11164516129032259,0.01100000000000012,4.0,52.0
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),一般戦5R,3100m,17:09,△,△,7,佐久間　健光,30,105,107.62,3.438,116.19,3.712,3.37,2連率 50.0 3連率 60.0,マーズ,伊勢崎,26期,47歳,1級,A-67,04/18川 7着10R 3.447 3.34 ST 0.16,04/15伊 1着9R 3.426 3.33 ST 0.12,04/14伊 8着10R 3.458 3.33 ST 0.19,04/13伊 3着10R 3.441 3.33 ST 0.22,04/04伊 2着4R 3.410 3.30 ST 0.06,04/03伊 2着3R 3.449 3.35 ST 0.06,04/02伊 4着10R F 3.450 3.35 ST 0.18,03/17伊 1着8R 3.444 3.34 ST 0.14,03/16伊 1着8R 3.441 3.35 ST 0.17,03/15伊 内突6R - 3.35 ST 0.11,04/18川 7着10R 3.447 3.34 ST 0.16,04/15伊 1着9R 3.426 3.33 ST 0.12,04/14伊 8着10R 3.458 3.33 ST 0.19,04/13伊 3着10R 3.441 3.33 ST 0.22,04/03伊 2着3R 3.449 3.35 ST 0.06,4.2,,40%,02/25伊 5着8R 3.712 3.61 ST 0.20,-,-,-,-,5.0,,,04/04伊 2着4R 3.410 3.30 ST 0.06,-,-,-,-,2.0,,100%,4,4,3.447,3.34,0.16,7,3.426,3.33,0.12,1,3.458,3.33,0.19,8,3.441,3.33,0.22,3.0,3.449,3.35,0.06,2.0,3.447,3.33,3.0,0.16,3.487,0,10,0,0,0,0,0,10,0,0,10.0,0,0.11248387096774194,0.01100000000000012,5.0,30.0
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),一般戦5R,3100m,17:09,▲,注,8,岩田　裕臣,30,97,107.47,3.434,117.23,3.745,3.35,2連率 40.0 3連率 50.0,プラスワン５５,川口,31期,42歳,1級,A-12,04/18川 7着7R 3.447 3.34 ST 0.16,04/13川 4着7R 3.415 3.31 ST 0.12,04/12川 4着6R 3.444 3.36 ST 0.12,04/11川 1着3R 3.409 3.32 ST 0.08,04/07川 2着9R 3.418 3.33 ST 0.07,04/06川 7着10R 3.453 3.35 ST 0.06,04/05川 3着8R 3.441 3.34 ST 0.10,03/28川 1着10R 3.447 3.34 ST 0.08,03/27川 5着9R 3.447 3.37 ST 0.19,03/26川 2着1R 3.823 3.78 ST 0.20,04/18川 7着7R 3.447 3.34 ST 0.16,04/13川 4着7R 3.415 3.31 ST 0.12,04/12川 4着6R 3.444 3.36 ST 0.12,04/11川 1着3R 3.409 3.32 ST 0.08,04/06川 7着10R 3.453 3.35 ST 0.06,4.6,,20%,03/26川 2着1R 3.823 3.78 ST 0.20,02/11川 3着3R 3.668 3.65 ST 0.20,-,-,-,2.5,,50%,04/07川 2着9R 3.418 3.33 ST 0.07,-,-,-,-,2.0,,100%,3,5,3.447,3.34,0.16,7,3.415,3.31,0.12,4,3.444,3.36,0.12,4,3.409,3.32,0.08,1.0,3.453,3.35,0.06,7.0,3.444,3.34,4.0,0.12,3.454,0,10,0,0,0,0,0,0,0,0,40.0,0,0.11141935483870968,-0.0030000000000001137,2.0,50.0
