場所,グレード,日付,レース,距離,発走予定,印(良),印(湿),車,選手名,ハンデ,偏差,前日ゴール時間(良),前日予想競走T(良),前日ゴール時間(湿),前日予想競走T(湿),試走T,連率,競走車,所属,期,年齢,車級,ランク,近10_1,近10_2,近10_3,近10_4,近10_5,近10_6,近10_7,近10_8,近10_9,近10_10,良5_前1,良5_前2,良5_前3,良5_前4,良5_前5,良5_平近順位,良5_近況,良5_2連対率,湿5_前1,湿5_前2,湿5_前3,湿5_前4,湿5_前5,湿5_平近順位,湿5_近況,湿5_2連対率,斑5_前1,斑5_前2,斑5_前3,斑5_前4,斑5_前5,斑5_平近順位,斑5_近況,斑5_2連対率,予想着順(良),予想着順(湿)
iizuka,令和８年度飯塚市営　飯塚ミッドナイト　４／１４～,4月17日(金),優勝戦8R,3100m,23:45, ,〇,1,占部　健太,0,099,106.71,3.442,114.89,3.706,,2連率 40.0 3連率 40.0,ライズ３９,飯塚,30期,43歳,1級,A-120,04/16飯 2着7R 3.437 3.36 ST 0.13,04/16飯 5着1R 3.460 3.37 ST 0.33,04/15飯 4着7R 3.511 3.43 ST 0.12,04/14飯 4着5R 3.778 3.70 ST 0.33,04/10飯 ⑦着8R 3.473 3.39 ST 0.19,04/09飯 2着8R 3.720 3.61 ST 0.24,04/09飯 1着1R 3.650 3.55 ST 0.13,04/08飯 2着5R 3.420 3.33 ST 0.08,04/07飯 4着8R 3.486 3.36 ST 0.13,04/06飯 7着7R 3.497 3.36 ST 0.18,04/16飯 2着7R 3.437 3.36 ST 0.13,04/16飯 5着1R 3.460 3.37 ST 0.33,04/08飯 2着5R 3.420 3.33 ST 0.08,04/07飯 4着8R 3.486 3.36 ST 0.13,04/06飯 7着7R 3.497 3.36 ST 0.18,4,,40%,04/14飯 4着5R 3.778 3.70 ST 0.33,04/09飯 2着8R 3.720 3.61 ST 0.24,04/09飯 1着1R 3.650 3.55 ST 0.13,03/25山 3着9R 3.600 3.53 ST 0.02,02/25川 2着3R 3.837 3.76 ST 0.16,2.4,,60%,04/15飯 4着7R 3.511 3.43 ST 0.12,04/10飯 ⑦着8R 3.473 3.39 ST 0.19,-,-,-,5.5,,,6,2
iizuka,令和８年度飯塚市営　飯塚ミッドナイト　４／１４～,4月17日(金),優勝戦8R,3100m,23:45,〇,注,2,中村　颯斗,0,096,106.1,3.423,115.92,3.739,,2連率 20.0 3連率 50.0,ワルキューレ,飯塚,35期,27歳,1級,A-167,04/16飯 2着8R 3.415 3.31 ST 0.17,04/16飯 3着3R 3.438 3.34 ST 0.34,04/15飯 3着7R 3.502 3.44 ST 0.12,04/14飯 3着8R 3.769 3.68 ST 0.16,04/10飯 2着3R 3.497 3.42 ST 0.20,04/09飯 7着5R 3.737 3.65 ST 0.10,04/09飯 6着1R 3.712 3.62 ST 0.23,04/08飯 4着6R 3.431 3.33 ST 0.20,04/07飯 8着9R 3.458 3.34 ST 0.22,04/06飯 7着12R 3.442 3.33 ST 0.09,04/16飯 2着8R 3.415 3.31 ST 0.17,04/16飯 3着3R 3.438 3.34 ST 0.34,04/08飯 4着6R 3.431 3.33 ST 0.20,04/07飯 8着9R 3.458 3.34 ST 0.22,04/06飯 7着12R 3.442 3.33 ST 0.09,4.8,,20%,04/14飯 3着8R 3.769 3.68 ST 0.16,04/09飯 7着5R 3.737 3.65 ST 0.10,04/09飯 6着1R 3.712 3.62 ST 0.23,03/31飯 5着2R 3.672 3.61 ST 0.16,03/30飯 6着1R 3.830 3.69 ST 0.14,5.4,,,04/15飯 3着7R 3.502 3.44 ST 0.12,04/10飯 2着3R 3.497 3.42 ST 0.20,-,-,-,2.5,,50%,2,5
iizuka,令和８年度飯塚市営　飯塚ミッドナイト　４／１４～,4月17日(金),優勝戦8R,3100m,23:45, ,◎,3,内山　雄介,10,082,106.74,3.432,114.5,3.682,,2連率 30.0 3連率 40.0,フブキザクラ１,飯塚,30期,41歳,1級,A-161,04/16飯 2着6R 3.410 3.34 ST 0.09,04/15飯 4着6R 3.536 3.44 ST 0.17,04/15飯 2着2R 3.585 3.58 ST 0.15,04/14飯 2着3R 3.744 3.72 ST 0.11,04/09飯 5着4R 3.716 3.63 ST 0.09,04/08飯 5着7R 3.425 3.34 ST 0.14,04/07飯 3着7R 3.423 3.37 ST 0.14,04/06飯 4着1R 3.459 3.38 ST 0.04,04/05飯 7着10R 3.446 3.35 ST 0.14,04/05飯 4着2R 3.479 3.38 ST 0.25,04/16飯 2着6R 3.410 3.34 ST 0.09,04/08飯 5着7R 3.425 3.34 ST 0.14,04/07飯 3着7R 3.423 3.37 ST 0.14,04/06飯 4着1R 3.459 3.38 ST 0.04,04/05飯 7着10R 3.446 3.35 ST 0.14,4.2,,20%,04/15飯 2着2R 3.585 3.58 ST 0.15,04/14飯 2着3R 3.744 3.72 ST 0.11,04/09飯 5着4R 3.716 3.63 ST 0.09,03/30飯 4着3R 3.759 3.70 ST 0.11,03/22飯 3着6R 3.718 3.69 ST 0.10,3.2,,40%,04/15飯 4着6R 3.536 3.44 ST 0.17,-,-,-,-,4,,,7,1
iizuka,令和８年度飯塚市営　飯塚ミッドナイト　４／１４～,4月17日(金),優勝戦8R,3100m,23:45,注, ,4,浜野　　翼,10,112,106.53,3.425,116.53,3.747,,2連率 60.0 3連率 70.0,スペシウム,飯塚,36期,26歳,1級,A-214,04/16飯 1着6R 3.401 3.31 ST 0.10,04/15飯 1着5R 3.543 3.45 ST 0.19,04/14飯 3着5R 3.763 3.69 ST 0.26,04/10飯 1着7R 3.437 3.36 ST 0.14,04/09飯 4着8R 3.734 3.64 ST 0.21,04/08飯 2着6R 3.422 3.31 ST 0.18,04/07飯 6着10R 3.419 3.32 ST 0.13,04/06飯 6着11R 3.433 3.33 ST 0.13,04/05飯 2着11R 3.418 3.34 ST 0.11,04/04飯 1着11R 3.419 3.31 ST 0.08,04/16飯 1着6R 3.401 3.31 ST 0.10,04/08飯 2着6R 3.422 3.31 ST 0.18,04/07飯 6着10R 3.419 3.32 ST 0.13,04/06飯 6着11R 3.433 3.33 ST 0.13,04/05飯 2着11R 3.418 3.34 ST 0.11,3.4,,60%,04/14飯 3着5R 3.763 3.69 ST 0.26,04/09飯 4着8R 3.734 3.64 ST 0.21,03/22飯 4着3R 3.744 3.64 ST 0.15,02/02飯 4着6R 3.621 3.64 ST 0.09,-,3.8,,,04/15飯 1着5R 3.543 3.45 ST 0.19,04/10飯 1着7R 3.437 3.36 ST 0.14,-,-,-,1,,100%,5,7
iizuka,令和８年度飯塚市営　飯塚ミッドナイト　４／１４～,4月17日(金),優勝戦8R,3100m,23:45,△, ,5,滝下　隼平,20,093,106.28,3.406,116.38,3.730,,2連率 40.0 3連率 50.0,Ｓ・ラセツ,飯塚,28期,42歳,1級,A-11,04/16飯 1着5R 3.395 3.31 ST 0.15,04/15飯 5着8R 3.470 3.41 ST 0.15,04/14飯 3着3R 3.735 3.66 ST 0.30,04/10飯 ④着8R 3.422 3.36 ST 0.19,04/09飯 2着7R 3.703 3.62 ST 0.20,04/08飯 1着5R 3.389 3.31 ST 0.19,04/07飯 7着11R 3.399 3.32 ST 0.21,04/06飯 4着10R 3.436 3.31 ST 0.15,04/05飯 5着11R 3.423 3.32 ST 0.15,04/04飯 2着10R 3.414 3.32 ST 0.18,04/16飯 1着5R 3.395 3.31 ST 0.15,04/08飯 1着5R 3.389 3.31 ST 0.19,04/07飯 7着11R 3.399 3.32 ST 0.21,04/06飯 4着10R 3.436 3.31 ST 0.15,04/05飯 5着11R 3.423 3.32 ST 0.15,3.6,,40%,04/14飯 3着3R 3.735 3.66 ST 0.30,04/09飯 2着7R 3.703 3.62 ST 0.20,03/30飯 4着6R 3.752 3.68 ST 0.16,03/09飯 4着7R 3.687 3.65 ST 0.08,03/03飯 6着7R 3.670 3.54 ST 0.18,3.8,,20%,04/15飯 5着8R 3.470 3.41 ST 0.15,04/10飯 ④着8R 3.422 3.36 ST 0.19,-,-,-,4.5,,,4,6
iizuka,令和８年度飯塚市営　飯塚ミッドナイト　４／１４～,4月17日(金),優勝戦8R,3100m,23:45,▲,▲,6,篠原　　睦,20,092,106.14,3.402,115.12,3.690,,2連率 90.0 3連率 100.0,チャージ,飯塚,26期,48歳,1級,S-6,04/16飯 1着8R 3.387 3.31 ST 0.23,04/16飯 2着2R 3.396 3.31 ST 0.17,04/15飯 1着7R 3.447 3.39 ST 0.13,04/14飯 1着7R 3.688 3.65 ST 0.10,04/10飯 ①着8R 3.393 3.32 ST 0.17,04/09飯 1着8R 3.674 3.61 ST 0.17,04/08飯 1着8R 3.373 3.31 ST 0.21,04/08飯 1着4R 3.376 3.30 ST 0.19,04/07飯 ③着12R 3.379 3.28 ST 0.23,04/06飯 2着12R 3.412 3.30 ST 0.15,04/16飯 1着8R 3.387 3.31 ST 0.23,04/16飯 2着2R 3.396 3.31 ST 0.17,04/08飯 1着8R 3.373 3.31 ST 0.21,04/08飯 1着4R 3.376 3.30 ST 0.19,04/07飯 ③着12R 3.379 3.28 ST 0.23,1.6,,80%,04/14飯 1着7R 3.688 3.65 ST 0.10,04/09飯 1着8R 3.674 3.61 ST 0.17,03/30飯 3着7R 3.707 3.65 ST 0.09,03/09飯 ③着8R 3.661 3.62 ST 0.16,03/03飯 ⑥着8R 3.615 3.52 ST 0.12,2.8,,40%,04/15飯 1着7R 3.447 3.39 ST 0.13,04/10飯 ①着8R 3.393 3.32 ST 0.17,-,-,-,1,,100%,3,3
iizuka,令和８年度飯塚市営　飯塚ミッドナイト　４／１４～,4月17日(金),優勝戦8R,3100m,23:45,◎,△,7,長田　稚也,20,101,105.8,3.391,115.49,3.702,,2連率 80.0 3連率 90.0,ロシナンテ,飯塚,34期,25歳,1級,S-8,04/16飯 1着7R 3.377 3.28 ST 0.24,04/16飯 1着1R 3.413 3.30 ST 0.25,04/15飯 1着8R 3.438 3.36 ST 0.14,04/14飯 1着8R 3.720 3.61 ST 0.17,04/14飯 2着4R 3.752 3.67 ST 0.20,04/12山 ①着12R 3.367 3.29 ST 0.14,04/11山 1着9R 3.412 3.33 ST 0.11,04/10山 3着12R 3.379 3.33 ST 0.10,04/09山 2着7R 3.394 3.30 ST 0.16,04/08山 5着5R 3.439 3.31 ST 0.09,04/16飯 1着7R 3.377 3.28 ST 0.24,04/16飯 1着1R 3.413 3.30 ST 0.25,04/12山 ①着12R 3.367 3.29 ST 0.14,04/11山 1着9R 3.412 3.33 ST 0.11,04/10山 3着12R 3.379 3.33 ST 0.10,1.4,,80%,04/14飯 1着8R 3.720 3.61 ST 0.17,04/14飯 2着4R 3.752 3.67 ST 0.20,03/31飯 2着1R 3.633 3.55 ST 0.16,03/30飯 7着8R 3.772 3.68 ST 0.13,03/09飯 ⑤着8R 3.681 3.62 ST 0.19,3.4,,60%,04/15飯 1着8R 3.438 3.36 ST 0.14,04/09山 2着7R 3.394 3.30 ST 0.16,-,-,-,1.5,,100%,1,4
