場所,グレード,日付,レース,距離,発走予定,印(良),印(湿),車,選手名,ハンデ,偏差,前日ゴール時間(良),前日予想競走T(良),前日ゴール時間(湿),前日予想競走T(湿),試走T,連率,競走車,所属,期,年齢,車級,ランク,近10_1,近10_2,近10_3,近10_4,近10_5,近10_6,近10_7,近10_8,近10_9,近10_10,良5_前1,良5_前2,良5_前3,良5_前4,良5_前5,良5_平近順位,良5_近況,良5_2連対率,湿5_前1,湿5_前2,湿5_前3,湿5_前4,湿5_前5,湿5_平近順位,湿5_近況,湿5_2連対率,斑5_前1,斑5_前2,斑5_前3,斑5_前4,斑5_前5,斑5_平近順位,斑5_近況,斑5_2連対率,予想着順(良),予想着順(湿)
hamamatsu,令和８年度浜松市営　普通開催　４／１６～,4月19日(日),優勝戦12R,3100m,16:35, , ,1,山脇　孝志,0,093,107.35,3.463,117.82,3.801,,2連率 40.0 3連率 50.0,ドアラ１９９４,浜松,28期,47歳,1級,B-19,04/18浜 2着12R 3.442 3.37 ST 0.27,04/17浜 1着6R 3.465 3.38 ST 0.21,04/16浜 2着5R 3.478 3.39 ST 0.26,04/07川 4着2R 3.901 3.64 ST 0.23,04/06川 2着5R 3.478 3.38 ST 0.19,04/05川 3着3R 3.448 3.38 ST 0.08,03/31浜 6着2R 3.842 3.82 ST 0.13,03/30浜 6着9R 3.514 3.42 ST 0.26,03/30浜 5着3R 3.518 3.41 ST 0.20,03/29浜 5着6R 3.494 3.39 ST 0.22,04/18浜 2着12R 3.442 3.37 ST 0.27,04/17浜 1着6R 3.465 3.38 ST 0.21,04/16浜 2着5R 3.478 3.39 ST 0.26,04/06川 2着5R 3.478 3.38 ST 0.19,04/05川 3着3R 3.448 3.38 ST 0.08,2,,80%,04/07川 4着2R 3.901 3.64 ST 0.23,03/31浜 6着2R 3.842 3.82 ST 0.13,03/25山 4着4R 3.689 3.60 ST 0.06,02/25川 3着2R 3.917 3.81 ST 0.24,-,4.3,,,03/30浜 5着3R 3.518 3.41 ST 0.20,-,-,-,-,5,,,6,8
hamamatsu,令和８年度浜松市営　普通開催　４／１６～,4月19日(日),優勝戦12R,3100m,16:35, ,注,2,角南　一如,30,088,108.13,3.455,114.36,3.654,,2連率 30.0 3連率 60.0,スンスン２,山陽,27期,48歳,1級,A-33,04/18浜 2着5R 3.442 3.37 ST 0.16,04/17浜 3着5R 3.430 3.36 ST 0.19,04/16浜 2着7R 3.459 3.37 ST 0.16,04/12山 4着11R 3.418 3.32 ST 0.15,04/11山 3着11R 3.408 3.34 ST 0.13,04/10山 6着10R 3.395 3.36 ST 0.16,04/09山 5着12R 3.669 3.64 ST 0.15,04/08山 3着12R 3.413 3.32 ST 0.21,03/31浜 ⑥着12R 3.715 3.67 ST 0.15,03/30浜 2着12R 3.404 3.34 ST 0.17,04/18浜 2着5R 3.442 3.37 ST 0.16,04/17浜 3着5R 3.430 3.36 ST 0.19,04/16浜 2着7R 3.459 3.37 ST 0.16,04/12山 4着11R 3.418 3.32 ST 0.15,04/11山 3着11R 3.408 3.34 ST 0.13,2.8,,40%,04/09山 5着12R 3.669 3.64 ST 0.15,03/31浜 ⑥着12R 3.715 3.67 ST 0.15,03/03山 5着11R 3.577 3.55 ST 0.14,03/02山 3着11R 3.671 3.58 ST 0.22,02/11山 1着2R 3.638 3.56 ST 0.11,4,,20%,04/10山 6着10R 3.395 3.36 ST 0.16,-,-,-,-,6,,,8,5
hamamatsu,令和８年度浜松市営　普通開催　４／１６～,4月19日(日),優勝戦12R,3100m,16:35,▲,〇,3,森下　　輝,30,088,106.98,3.418,113.68,3.632,,2連率 40.0 3連率 70.0,マストビー,浜松,37期,26歳,1級,A-48,04/18浜 1着10R 3.397 3.31 ST 0.11,04/17浜 1着7R 3.403 3.31 ST 0.14,04/16浜 3着4R 3.453 3.37 ST 0.11,04/12山 1着4R 3.439 3.31 ST 0.11,04/11山 3着2R 3.439 3.33 ST 0.17,04/10山 8着12R 3.408 3.29 ST 0.13,04/09山 3着7R 3.401 3.28 ST 0.08,04/08山 4着12R 3.413 3.31 ST 0.11,04/04伊 2着10R 3.415 3.44 ST 0.03,04/03伊 5着11R 3.425 3.32 ST 0.05,04/18浜 1着10R 3.397 3.31 ST 0.11,04/17浜 1着7R 3.403 3.31 ST 0.14,04/16浜 3着4R 3.453 3.37 ST 0.11,04/12山 1着4R 3.439 3.31 ST 0.11,04/11山 3着2R 3.439 3.33 ST 0.17,1.8,,60%,02/10山 2着12R 3.601 3.56 ST 0.05,02/07山 2着4R 3.630 3.57 ST 0.13,02/02飯 2着4R 3.665 3.61 ST 0.04,-,-,2,,100%,04/09山 3着7R 3.401 3.28 ST 0.08,04/04伊 2着10R 3.415 3.44 ST 0.03,-,-,-,2.5,,50%,3,2
hamamatsu,令和８年度浜松市営　普通開催　４／１６～,4月19日(日),優勝戦12R,3100m,16:35, , ,4,渡辺　　篤,30,088,107.61,3.438,116.04,3.708,,2連率 40.0 3連率 60.0,ナナロク２,浜松,31期,49歳,1級,A-32,04/18浜 1着5R 3.439 3.36 ST 0.06,04/17浜 3着7R 3.419 3.33 ST 0.11,04/16浜 2着9R 3.436 3.36 ST 0.13,04/12山 6着5R 3.449 3.36 ST 0.12,04/11山 8着5R 3.468 3.38 ST 0.18,04/10山 7着10R 3.402 3.30 ST 0.10,04/09山 1着9R 3.667 3.64 ST 0.11,04/08山 1着4R 3.413 3.33 ST 0.10,04/04伊 7着7R 3.487 3.45 ST 0.18,04/03伊 3着8R 3.453 3.36 ST 0.21,04/18浜 1着5R 3.439 3.36 ST 0.06,04/17浜 3着7R 3.419 3.33 ST 0.11,04/16浜 2着9R 3.436 3.36 ST 0.13,04/12山 6着5R 3.449 3.36 ST 0.12,04/11山 8着5R 3.468 3.38 ST 0.18,4,,40%,04/09山 1着9R 3.667 3.64 ST 0.11,03/31浜 8着11R 3.748 3.68 ST 0.30,-,-,-,4.5,,50%,04/10山 7着10R 3.402 3.30 ST 0.10,04/04伊 7着7R 3.487 3.45 ST 0.18,-,-,-,7,,,7,7
hamamatsu,令和８年度浜松市営　普通開催　４／１６～,4月19日(日),優勝戦12R,3100m,16:35,△, ,5,栗原　佳祐,30,100,107.05,3.420,115.15,3.679,,2連率 50.0 3連率 90.0,モリワキ１３Ｓ,浜松,36期,28歳,1級,S-19,04/18浜 1着11R 3.401 3.31 ST 0.16,04/17浜 1着9R 3.397 3.31 ST 0.06,04/17浜 1着4R 3.437 3.34 ST 0.27,04/16浜 1着8R 3.414 3.34 ST 0.12,04/12山 5着11R 3.424 3.30 ST 0.11,04/11山 3着9R 3.444 3.33 ST 0.04,04/10山 3着10R 3.376 3.30 ST 0.06,04/09山 3着11R 3.622 3.58 ST 0.07,04/08山 2着1R 3.420 3.32 ST 0.14,03/31飯 ③着9R 3.499 3.42 ST 0.14,04/18浜 1着11R 3.401 3.31 ST 0.16,04/17浜 1着9R 3.397 3.31 ST 0.06,04/17浜 1着4R 3.437 3.34 ST 0.27,04/16浜 1着8R 3.414 3.34 ST 0.12,04/12山 5着11R 3.424 3.30 ST 0.11,1.8,,80%,04/09山 3着11R 3.622 3.58 ST 0.07,03/30飯 1着9R 3.685 3.60 ST 0.10,03/30飯 1着2R 3.730 3.65 ST 0.11,03/03山 ④着12R 3.505 3.47 ST 0.07,03/02山 1着12R 3.654 3.62 ST 0.06,2,,60%,04/10山 3着10R 3.376 3.30 ST 0.06,03/31飯 ③着9R 3.499 3.42 ST 0.14,-,-,-,3,,,4,6
hamamatsu,令和８年度浜松市営　普通開催　４／１６～,4月19日(日),優勝戦12R,3100m,16:35,注,◎,6,鈴木　宏和,30,084,107.07,3.421,113.27,3.619,,2連率 60.0 3連率 70.0,ナアーモ,浜松,32期,39歳,1級,S-15,04/18浜 2着10R 3.407 3.35 ST 0.09,04/17浜 1着5R 3.420 3.32 ST 0.18,04/16浜 1着10R 3.430 3.34 ST 0.15,04/12山 ④着12R 3.384 3.31 ST 0.06,04/11山 2着12R 3.418 3.33 ST 0.10,04/10山 5着9R 3.408 3.36 ST 0.04,04/09山 5着10R 3.678 3.60 ST 0.12,04/08山 1着7R 3.401 3.30 ST 0.15,04/04伊 ③着12R 3.362 3.32 ST 0.06,04/03伊 1着10R 3.420 3.32 ST 0.07,04/18浜 2着10R 3.407 3.35 ST 0.09,04/17浜 1着5R 3.420 3.32 ST 0.18,04/16浜 1着10R 3.430 3.34 ST 0.15,04/12山 ④着12R 3.384 3.31 ST 0.06,04/11山 2着12R 3.418 3.33 ST 0.10,2,,80%,04/09山 5着10R 3.678 3.60 ST 0.12,03/31浜 ②着12R 3.692 3.61 ST 0.08,02/11山 3着5R 3.487 3.56 ST 0.04,02/07山 3着2R 3.647 3.57 ST 0.14,-,3.3,,25%,04/10山 5着9R 3.408 3.36 ST 0.04,04/04伊 ③着12R 3.362 3.32 ST 0.06,-,-,-,4,,,5,1
hamamatsu,令和８年度浜松市営　普通開催　４／１６～,4月19日(日),優勝戦12R,3100m,16:35,〇,△,7,金子　大輔,30,084,106.96,3.417,114.15,3.647,,2連率 90.0 3連率 90.0,サンクチュアリ,浜松,29期,46歳,1級,S-5,04/18浜 2着11R 3.404 3.35 ST 0.14,04/17浜 1着11R 3.385 3.30 ST 0.14,04/16浜 1着11R 3.414 3.35 ST 0.16,04/07飯 ②着12R 3.376 3.30 ST 0.11,04/06飯 2着11R 3.396 3.32 ST 0.10,04/05飯 1着12R 3.404 3.30 ST 0.11,04/04飯 1着10R 3.404 3.33 ST 0.11,03/31浜 ④着12R 3.699 3.64 ST 0.15,03/30浜 1着12R 3.394 3.28 ST 0.17,03/29浜 2着12R 3.404 3.32 ST 0.19,04/18浜 2着11R 3.404 3.35 ST 0.14,04/17浜 1着11R 3.385 3.30 ST 0.14,04/16浜 1着11R 3.414 3.35 ST 0.16,04/07飯 ②着12R 3.376 3.30 ST 0.11,04/06飯 2着11R 3.396 3.32 ST 0.10,1.6,,100%,03/31浜 ④着12R 3.699 3.64 ST 0.15,02/10山 3着9R 3.627 3.55 ST 0.09,02/07山 1着9R 3.615 3.54 ST 0.17,-,-,2.7,,33.3%,-,-,-,-,-,,,,2,4
hamamatsu,令和８年度浜松市営　普通開催　４／１６～,4月19日(日),優勝戦12R,3100m,16:35,◎,▲,8,鈴木　圭一郎,30,097,106.33,3.397,114.03,3.643,,2連率 70.0 3連率 90.0,カルマ３Ｋ,浜松,32期,31歳,1級,S-3,04/18浜 1着12R 3.406 3.30 ST 0.13,04/17浜 1着12R 3.372 3.29 ST 0.11,04/16浜 1着12R 3.424 3.31 ST 0.13,04/16浜 1着4R 3.430 3.33 ST 0.14,04/12山 ③着12R 3.370 3.26 ST 0.14,04/11山 1着11R 3.383 3.29 ST 0.11,04/10山 4着11R 3.383 3.28 ST 0.16,04/09山 3着12R 3.643 3.56 ST 0.10,04/08山 1着11R 3.397 3.31 ST 0.15,04/04伊 ②着12R 3.356 3.32 ST 0.08,04/18浜 1着12R 3.406 3.30 ST 0.13,04/17浜 1着12R 3.372 3.29 ST 0.11,04/16浜 1着12R 3.424 3.31 ST 0.13,04/16浜 1着4R 3.430 3.33 ST 0.14,04/12山 ③着12R 3.370 3.26 ST 0.14,1.4,,80%,04/09山 3着12R 3.643 3.56 ST 0.10,-,-,-,-,3,,,04/10山 4着11R 3.383 3.28 ST 0.16,04/04伊 ②着12R 3.356 3.32 ST 0.08,-,-,-,3,,50%,1,3
