場所,グレード,日付,レース,距離,発走予定,印(良),印(湿),車,選手名,ハンデ,偏差,前日ゴール時間(良),前日予想競走T(良),前日ゴール時間(湿),前日予想競走T(湿),試走T,連率,競走車,所属,期,年齢,車級,ランク,近10_1,近10_2,近10_3,近10_4,近10_5,近10_6,近10_7,近10_8,近10_9,近10_10,良5_前1,良5_前2,良5_前3,良5_前4,良5_前5,良5_平近順位,良5_近況,良5_2連対率,湿5_前1,湿5_前2,湿5_前3,湿5_前4,湿5_前5,湿5_平近順位,湿5_近況,湿5_2連対率,斑5_前1,斑5_前2,斑5_前3,斑5_前4,斑5_前5,斑5_平近順位,斑5_近況,斑5_2連対率,予想着順(良),予想着順(湿)
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),準決勝戦9R,3100m,19:05, , ,1,吉田　幸司,0,082,107.53,3.469,119.89,3.867,,2連率 40.0 3連率 50.0,スウィート,川口,21期,57歳,1級,A-143,04/18川 1着7R 3.423 3.37 ST 0.22,04/13川 4着2R 3.455 3.37 ST 0.24,04/12川 6着4R 3.580 3.45 ST 0.24,04/11川 7着6R 3.514 3.40 ST 0.26,04/07川 7着3R 4.013 3.95 ST 0.53,04/06川 2着7R 3.465 3.40 ST 0.20,04/05川 4着9R 3.455 3.39 ST 0.16,03/28川 2着5R 3.462 3.38 ST 0.15,03/27川 2着2R 3.442 3.38 ST 0.17,03/26川 3着10R 3.734 3.73 ST 0.23,04/18川 1着7R 3.423 3.37 ST 0.22,04/13川 4着2R 3.455 3.37 ST 0.24,04/12川 6着4R 3.580 3.45 ST 0.24,04/11川 7着6R 3.514 3.40 ST 0.26,04/06川 2着7R 3.465 3.40 ST 0.20,4,,40%,04/07川 7着3R 4.013 3.95 ST 0.53,03/26川 3着10R 3.734 3.73 ST 0.23,02/25川 4着3R 3.885 3.81 ST 0.18,02/11川 7着3R 3.811 3.77 ST 0.22,-,5.3,,,-,-,-,-,-,,,,8,7
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),準決勝戦9R,3100m,19:05,〇, ,2,武藤　博臣,10,086,106.24,3.416,117.69,3.784,,2連率 30.0 3連率 40.0,ゲンシチ,川口,28期,42歳,1級,A-155,04/18川 2着6R 3.433 3.31 ST 0.16,04/13川 5着6R 3.428 3.35 ST 0.07,04/12川 5着7R 3.417 3.33 ST 0.11,04/11川 3着8R 3.417 3.34 ST 0.18,04/07川 2着8R 3.419 3.37 ST 0.13,04/06川 4着5R 3.468 3.36 ST 0.19,04/05川 4着10R 3.428 3.34 ST 0.13,03/22飯 ④着8R 3.772 3.69 ST 0.14,03/21飯 2着6R 3.397 3.30 ST 0.11,03/20飯 4着7R 3.419 3.32 ST 0.09,04/18川 2着6R 3.433 3.31 ST 0.16,04/13川 5着6R 3.428 3.35 ST 0.07,04/12川 5着7R 3.417 3.33 ST 0.11,04/11川 3着8R 3.417 3.34 ST 0.18,04/06川 4着5R 3.468 3.36 ST 0.19,3.8,,20%,03/22飯 ④着8R 3.772 3.69 ST 0.14,02/25川 4着2R 3.902 3.86 ST 0.23,01/24飯 8着2R 3.679 3.66 ST 0.23,01/21飯 8着1R 3.826 3.77 ST 0.17,-,6,,,04/07川 2着8R 3.419 3.37 ST 0.13,-,-,-,-,2,,100%,2,6
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),準決勝戦9R,3100m,19:05, ,◎,3,金山　周平,10,102,107.25,3.449,113.38,3.646,,2連率 50.0 3連率 60.0,イダテン,伊勢崎,27期,47歳,1級,A-88,04/18川 2着3R 3.421 3.34 ST 0.20,04/15伊 6着9R 3.449 3.35 ST 0.09,04/14伊 7着10R 3.458 3.35 ST 0.14,04/13伊 3着12R 3.444 3.34 ST 0.21,03/25伊 1着1R 3.419 3.30 ST 0.23,03/24伊 2着8R 3.460 3.33 ST 0.18,03/23伊 4着10R 3.444 3.33 ST 0.12,03/11伊 ⑥着12R 3.421 3.35 ST 0.03,03/10伊 1着11R 3.390 3.32 ST 0.06,03/09伊 2着9R 3.438 3.34 ST 0.11,04/18川 2着3R 3.421 3.34 ST 0.20,04/15伊 6着9R 3.449 3.35 ST 0.09,04/14伊 7着10R 3.458 3.35 ST 0.14,04/13伊 3着12R 3.444 3.34 ST 0.21,03/25伊 1着1R 3.419 3.30 ST 0.23,3.8,,40%,02/25伊 2着5R 3.647 3.55 ST 0.17,02/10山 6着10R 3.637 3.56 ST 0.17,02/07山 2着3R 3.653 3.60 ST 0.16,-,-,3.3,,66.7%,-,-,-,-,-,,,,7,1
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),準決勝戦9R,3100m,19:05,注,▲,4,鈴木　聡太,10,089,106.64,3.429,115.0,3.698,,2連率 40.0 3連率 70.0,キブロ,伊勢崎,29期,42歳,1級,A-42,04/18川 3着12R 3.422 3.33 ST 0.20,04/15伊 8着11R 3.452 3.35 ST 0.09,04/14伊 4着11R 3.422 3.35 ST 0.13,04/13伊 1着1R 3.429 3.34 ST 0.02,04/04伊 1着11R 3.465 3.33 ST 0.16,04/03伊 3着11R 3.423 3.35 ST 0.09,04/02伊 1着4R 3.432 3.35 ST 0.15,03/25伊 8着11R 3.715 3.64 ST 0.16,03/24伊 3着12R 3.412 3.32 ST 0.12,03/23伊 1着12R 3.406 3.31 ST 0.09,04/18川 3着12R 3.422 3.33 ST 0.20,04/14伊 4着11R 3.422 3.35 ST 0.13,04/13伊 1着1R 3.429 3.34 ST 0.02,04/03伊 3着11R 3.423 3.35 ST 0.09,03/24伊 3着12R 3.412 3.32 ST 0.12,2.8,,20%,03/25伊 8着11R 3.715 3.64 ST 0.16,03/04川 2着1R 3.611 3.62 ST 0.15,02/10飯 7着7R 3.767 3.66 ST 0.18,-,-,5.7,,33.3%,04/15伊 8着11R 3.452 3.35 ST 0.09,04/04伊 1着11R 3.465 3.33 ST 0.16,-,-,-,4.5,,50%,5,3
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),準決勝戦9R,3100m,19:05,▲, ,5,小椋　華恋,20,092,106.25,3.405,122.87,3.938,,2連率 50.0 3連率 70.0,ノア,川口,35期,27歳,1級,A-141,04/18川 2着9R 3.401 3.32 ST 0.02,04/13川 5着7R 3.407 3.34 ST 0.14,04/12川 3着7R 3.383 3.28 ST 0.08,04/11川 1着1R 3.399 3.29 ST 0.26,03/28川 1着4R 3.420 3.31 ST 0.15,03/27川 1着2R 3.417 3.29 ST 0.25,03/26川 7着4R 3.943 3.89 ST 0.19,03/22浜 3着6R 3.416 3.34 ST 0.13,03/21浜 1着2R 3.418 3.36 ST 0.08,03/20浜 4着10R 3.432 3.34 ST 0.08,04/18川 2着9R 3.401 3.32 ST 0.02,04/13川 5着7R 3.407 3.34 ST 0.14,04/12川 3着7R 3.383 3.28 ST 0.08,04/11川 1着1R 3.399 3.29 ST 0.26,03/28川 1着4R 3.420 3.31 ST 0.15,2.4,,60%,03/26川 7着4R 3.943 3.89 ST 0.19,02/25川 6着12R 3.933 3.80 ST 0.16,-,-,-,6.5,,,-,-,-,-,-,,,,3,8
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),準決勝戦9R,3100m,19:05,△,注,6,森　　且行,20,101,106.42,3.411,115.46,3.701,,2連率 40.0 3連率 50.0,Ｍニジュウサン,川口,25期,52歳,1級,S-27,04/18川 3着5R 3.417 3.32 ST 0.22,04/13川 ⑤着8R 3.396 3.31 ST 0.24,04/12川 2着8R 3.383 3.30 ST 0.16,04/11川 1着8R 3.394 3.31 ST 0.24,04/07川 ⑤着12R 3.401 3.28 ST 0.12,04/06川 2着11R 3.404 3.31 ST 0.05,04/05川 1着8R 3.414 3.31 ST 0.14,03/28川 8着11R 3.444 3.34 ST 0.11,03/27川 4着10R 3.419 3.31 ST 0.13,03/26川 4着3R 3.834 3.76 ST 0.15,04/18川 3着5R 3.417 3.32 ST 0.22,04/13川 ⑤着8R 3.396 3.31 ST 0.24,04/12川 2着8R 3.383 3.30 ST 0.16,04/11川 1着8R 3.394 3.31 ST 0.24,04/07川 ⑤着12R 3.401 3.28 ST 0.12,3.2,,40%,03/26川 4着3R 3.834 3.76 ST 0.15,02/10山 5着10R 3.627 3.54 ST 0.09,02/07山 4着6R 3.641 3.53 ST 0.15,-,-,4.3,,,-,-,-,-,-,,,,4,5
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),準決勝戦9R,3100m,19:05,◎,〇,7,若井　友和,20,093,105.76,3.390,114.0,3.654,,2連率 70.0 3連率 70.0,モエルトウコン,川口,25期,52歳,1級,S-18,04/18川 1着8R 3.392 3.30 ST 0.19,04/15伊 ⑦着12R 3.393 3.28 ST 0.04,04/14伊 2着12R 3.383 3.31 ST 0.09,04/13伊 4着3R 3.445 3.33 ST 0.20,04/07川 ②着12R 3.381 3.29 ST 0.10,04/06川 1着9R 3.410 3.34 ST 0.12,04/05川 1着10R 3.389 3.31 ST 0.20,03/28川 ④着12R 3.407 3.31 ST 0.11,03/27川 2着9R 3.424 3.34 ST 0.18,03/26川 1着7R 3.736 3.72 ST 0.19,04/18川 1着8R 3.392 3.30 ST 0.19,04/15伊 ⑦着12R 3.393 3.28 ST 0.04,04/14伊 2着12R 3.383 3.31 ST 0.09,04/13伊 4着3R 3.445 3.33 ST 0.20,04/07川 ②着12R 3.381 3.29 ST 0.10,3.2,,60%,03/26川 1着7R 3.736 3.72 ST 0.19,02/10山 5着12R 3.614 3.55 ST 0.01,02/07山 1着7R 3.612 3.59 ST 0.15,-,-,2.3,,66.7%,-,-,-,-,-,,,,1,2
kawaguchi,令和８年度川口市営　普通開催　４／１８～,4月19日(日),準決勝戦9R,3100m,19:05, ,△,8,佐藤　摩弥,20,078,106.85,3.425,115.21,3.693,,2連率 20.0 3連率 40.0,スミエ９７,川口,31期,33歳,1級,S-9,04/18川 4着10R 3.401 3.33 ST 0.20,04/12山 3着6R 3.442 3.36 ST 0.11,04/11山 2着4R 3.446 3.35 ST 0.13,04/10山 7着5R 3.647 3.57 ST 0.15,04/09山 8着12R 3.695 3.60 ST 0.17,04/08山 3着2R 3.423 3.34 ST 0.12,03/31飯 6着7R 3.611 3.53 ST 0.18,03/30飯 5着7R 3.736 3.67 ST 0.18,03/30飯 1着1R 3.733 3.63 ST 0.13,03/29飯 4着6R 3.415 3.34 ST 0.23,04/18川 4着10R 3.401 3.33 ST 0.20,04/12山 3着6R 3.442 3.36 ST 0.11,04/11山 2着4R 3.446 3.35 ST 0.13,04/08山 3着2R 3.423 3.34 ST 0.12,03/29飯 4着6R 3.415 3.34 ST 0.23,3.2,,20%,04/10山 7着5R 3.647 3.57 ST 0.15,04/09山 8着12R 3.695 3.60 ST 0.17,03/30飯 5着7R 3.736 3.67 ST 0.18,03/30飯 1着1R 3.733 3.63 ST 0.13,02/10山 8着9R 3.685 3.61 ST 0.15,5.8,,20%,03/31飯 6着7R 3.611 3.53 ST 0.18,-,-,-,-,6,,,6,4
